batch,i,z1_nomatch,z2_match,m,gap
2,37,1.827582,-1.867207,-0.019813,-3.694788
2,38,2.246697,-2.273374,-0.013339,-4.520071
2,39,0.296634,-0.333539,-0.018453,-0.630173
3,0,0.450206,-0.461253,-0.005524,-0.911458
3,1,1.965672,-1.992961,-0.013645,-3.958634
3,2,-0.572579,0.570972,-0.000803,1.143551
3,3,0.716144,-0.726578,-0.005217,-1.442722
3,4,1.462631,-1.476967,-0.007168,-2.939598
3,5,0.405673,-0.412407,-0.003367,-0.818080
3,6,-1.440543,1.444055,0.001756,2.884598
3,7,1.157025,-1.164985,-0.003980,-2.322010
3,8,3.669936,-3.711424,-0.020744,-7.381361
3,9,1.411294,-1.422737,-0.005722,-2.834031
3,10,-0.034548,0.032193,-0.001178,0.066741
3,11,1.754206,-1.773437,-0.009616,-3.527642
3,12,-1.124137,1.111801,-0.006168,2.235938
3,13,1.536393,-1.567677,-0.015642,-3.104070
3,14,-2.556949,2.575083,0.009067,5.132032
3,15,3.730900,-3.773719,-0.021410,-7.504619
3,16,0.792081,-0.808320,-0.008120,-1.600401
3,17,-0.102829,0.100355,-0.001237,0.203184
3,18,1.489496,-1.508945,-0.009724,-2.998441
3,19,1.250862,-1.278398,-0.013768,-2.529260
3,20,0.173776,-0.190639,-0.008431,-0.364415
3,21,1.075948,-1.107791,-0.015921,-2.183739
3,22,1.010780,-1.028929,-0.009075,-2.039709
3,23,-0.226846,0.216415,-0.005215,0.443261
3,24,-0.420704,0.417006,-0.001849,0.837710
3,25,-0.918671,0.915059,-0.001806,1.833730
3,26,1.189192,-1.211493,-0.011151,-2.400685
3,27,0.576728,-0.587882,-0.005577,-1.164610
3,28,-0.560929,0.542779,-0.009075,1.103709
3,29,1.380559,-1.384534,-0.001987,-2.765093
3,30,4.993268,-5.031153,-0.018942,-10.024421
3,31,0.722926,-0.728362,-0.002718,-1.451289
3,32,3.745967,-3.781251,-0.017642,-7.527218
3,33,-0.398108,0.401508,0.001700,0.799616
3,34,0.114740,-0.120388,-0.002824,-0.235128
3,35,0.556836,-0.567064,-0.005114,-1.123900
3,36,2.148877,-2.165923,-0.008523,-4.314801
3,37,0.629164,-0.635241,-0.003039,-1.264405
3,38,2.085186,-2.102651,-0.008733,-4.187836
3,39,-0.447715,0.435789,-0.005963,0.883504
4,0,-0.794734,0.796660,0.000963,1.591394
4,1,0.518593,-0.522912,-0.002160,-1.041505
4,2,2.020400,-2.052130,-0.015865,-4.072530
4,3,4.420815,-4.466268,-0.022726,-8.887084
4,4,0.471902,-0.481093,-0.004595,-0.952995
4,5,0.903698,-0.927966,-0.012134,-1.831664
4,6,0.874698,-0.895535,-0.010419,-1.770233
4,7,0.555452,-0.567543,-0.006046,-1.122995
4,8,1.302605,-1.333579,-0.015487,-2.636184
4,9,-0.151857,0.144711,-0.003573,0.296569
4,10,2.063883,-2.089405,-0.012761,-4.153287
4,11,4.076064,-4.102103,-0.013020,-8.178167
4,12,2.366044,-2.392454,-0.013205,-4.758498
4,13,0.408072,-0.423187,-0.007558,-0.831259
4,14,1.131886,-1.139609,-0.003861,-2.271495
4,15,0.831871,-0.840589,-0.004359,-1.672461
4,16,0.385026,-0.409462,-0.012218,-0.794488
4,17,1.755977,-1.772824,-0.008424,-3.528801
4,18,0.543312,-0.558694,-0.007691,-1.102006
4,19,0.077299,-0.100849,-0.011775,-0.178149
4,20,0.913405,-0.920133,-0.003364,-1.833538
4,21,-0.634208,0.635773,0.000782,1.269981
4,22,1.155885,-1.172021,-0.008068,-2.327906
4,23,0.386496,-0.401133,-0.007319,-0.787629
4,24,0.570444,-0.591163,-0.010359,-1.161607
4,25,2.219964,-2.236079,-0.008057,-4.456043
4,26,0.707692,-0.722066,-0.007187,-1.429758
4,27,2.754179,-2.772657,-0.009239,-5.526837
4,28,1.874874,-1.911344,-0.018235,-3.786217
4,29,0.939301,-0.948531,-0.004615,-1.887832
4,30,0.571291,-0.578372,-0.003541,-1.149664
4,31,2.013345,-2.034620,-0.010638,-4.047964
4,32,0.452001,-0.453775,-0.000887,-0.905776
4,33,-0.971910,0.972187,0.000139,1.944097
4,34,0.531647,-0.559010,-0.013682,-1.090656
4,35,5.839948,-5.878148,-0.019100,-11.718096
4,36,0.696584,-0.712843,-0.008129,-1.409427
4,37,1.993249,-2.025485,-0.016118,-4.018733
4,38,1.248470,-1.270569,-0.011050,-2.519039
4,39,0.010344,-0.023312,-0.006484,-0.033656
5,0,0.829779,-0.852893,-0.011557,-1.682671
5,1,0.348674,-0.370199,-0.010762,-0.718873
5,2,2.359455,-2.378323,-0.009434,-4.737778
5,3,0.804499,-0.827787,-0.011644,-1.632286
5,4,1.922530,-1.942678,-0.010074,-3.865208
5,5,4.301732,-4.326867,-0.012568,-8.628599
5,6,3.311970,-3.347472,-0.017751,-6.659442
5,7,0.107443,-0.125041,-0.008799,-0.232484
5,8,1.398032,-1.415739,-0.008853,-2.813771
5,9,3.142601,-3.161831,-0.009615,-6.304433
5,10,1.076329,-1.096016,-0.009843,-2.172345
5,11,2.775704,-2.793373,-0.008834,-5.569077
5,12,0.693909,-0.704239,-0.005165,-1.398148
5,13,1.254918,-1.278538,-0.011810,-2.533456
5,14,2.800941,-2.825971,-0.012515,-5.626912
5,15,-1.255620,1.265055,0.004717,2.520675
5,16,1.533604,-1.546135,-0.006265,-3.079739
5,17,1.267180,-1.281189,-0.007005,-2.548369
5,18,1.273057,-1.295213,-0.011078,-2.568271
5,19,4.863888,-4.906511,-0.021312,-9.770399
5,20,0.372348,-0.378610,-0.003131,-0.750958
5,21,1.793288,-1.821330,-0.014021,-3.614618
5,22,1.845604,-1.863875,-0.009136,-3.709479
5,23,-1.212877,1.204433,-0.004222,2.417310
5,24,3.619258,-3.651851,-0.016296,-7.271110
5,25,-0.545633,0.547479,0.000923,1.093112
5,26,3.405782,-3.433571,-0.013895,-6.839354
5,27,-0.072275,0.062657,-0.004809,0.134932
5,28,0.089413,-0.103196,-0.006892,-0.192609
5,29,1.490228,-1.520872,-0.015322,-3.011100
5,30,1.374564,-1.393248,-0.009342,-2.767812
5,31,1.107545,-1.127284,-0.009869,-2.234829
5,32,0.615233,-0.639783,-0.012275,-1.255016
5,33,2.367948,-2.383179,-0.007615,-4.751127
5,34,1.068682,-1.089875,-0.010596,-2.158556
5,35,1.271003,-1.298115,-0.013556,-2.569118
5,36,2.167234,-2.185416,-0.009091,-4.352649
5,37,3.967591,-3.994645,-0.013527,-7.962235
5,38,-0.323949,0.299596,-0.012177,0.623545
5,39,2.840782,-2.867810,-0.013514,-5.708593
6,0,0.974346,-0.991049,-0.008352,-1.965395
6,1,-1.675612,1.664058,-0.005777,3.339669
6,2,3.357766,-3.394936,-0.018585,-6.752702
6,3,1.978061,-1.999012,-0.010475,-3.977073
6,4,-0.142626,0.127407,-0.007610,0.270033
6,5,0.461794,-0.479301,-0.008754,-0.941095
6,6,1.533674,-1.550159,-0.008243,-3.083832
6,7,0.602754,-0.613850,-0.005548,-1.216604
6,8,0.962239,-0.978583,-0.008172,-1.940823
6,9,1.078742,-1.096596,-0.008927,-2.175338
6,10,-0.574720,0.571262,-0.001729,1.145982
6,11,1.575155,-1.593386,-0.009116,-3.168541
6,12,0.676113,-0.687464,-0.005675,-1.363577
6,13,0.648210,-0.657945,-0.004868,-1.306155
6,14,0.769406,-0.786423,-0.008508,-1.555830
6,15,-1.502883,1.512010,0.004564,3.014893
6,16,1.622844,-1.639447,-0.008302,-3.262290
6,17,0.130369,-0.144475,-0.007053,-0.274844
6,18,3.812404,-3.842026,-0.014811,-7.654429
6,19,2.403569,-2.432039,-0.014235,-4.835608
6,20,4.445756,-4.479029,-0.016636,-8.924785
6,21,4.195016,-4.227508,-0.016246,-8.422524
6,22,0.493181,-0.505400,-0.006110,-0.998581
6,23,1.250164,-1.268774,-0.009305,-2.518938
6,24,1.945751,-1.980515,-0.017382,-3.926265
6,25,0.763987,-0.790964,-0.013489,-1.554951
6,26,6.027264,-6.065168,-0.018952,-12.092432
6,27,1.098375,-1.123330,-0.012478,-2.221705
6,28,1.885437,-1.908089,-0.011326,-3.793526
6,29,0.852358,-0.877062,-0.012352,-1.729421
6,30,5.151005,-5.192586,-0.020791,-10.343591
6,31,2.499249,-2.534191,-0.017471,-5.033440
6,32,0.590087,-0.595309,-0.002611,-1.185396
6,33,2.234575,-2.259860,-0.012643,-4.494435
6,34,2.121212,-2.142714,-0.010751,-4.263927
6,35,1.380574,-1.399719,-0.009572,-2.780293
6,36,0.636587,-0.640685,-0.002049,-1.277272
6,37,2.015926,-2.037868,-0.010971,-4.053794
6,38,2.544841,-2.571464,-0.013312,-5.116305
6,39,4.449912,-4.485285,-0.017687,-8.935197
7,0,-0.370541,0.364183,-0.003179,0.734724
7,1,0.520914,-0.546431,-0.012759,-1.067345
7,2,3.823674,-3.857370,-0.016848,-7.681044
7,3,0.856571,-0.857646,-0.000537,-1.714217
7,4,1.628021,-1.644608,-0.008294,-3.272629
7,5,4.213684,-4.244431,-0.015374,-8.458115
7,6,1.368552,-1.380976,-0.006212,-2.749528
7,7,1.915790,-1.935157,-0.009683,-3.850947
7,8,0.527217,-0.539394,-0.006089,-1.066611
7,9,-1.473127,1.477323,0.002098,2.950450
7,10,2.520341,-2.535082,-0.007370,-5.055423
7,11,1.002064,-1.002860,-0.000398,-2.004924
7,12,-1.208152,1.216022,0.003935,2.424174
7,13,4.314624,-4.355752,-0.020564,-8.670376
7,14,0.650494,-0.645248,0.002623,-1.295742
7,15,2.422738,-2.437374,-0.007318,-4.860112
7,16,-0.146925,0.147697,0.000386,0.294621
7,17,0.788155,-0.794063,-0.002954,-1.582218
7,18,0.411525,-0.398374,0.006575,-0.809900
7,19,2.689171,-2.703709,-0.007269,-5.392880
7,20,-0.039810,0.026243,-0.006783,0.066053
7,21,-0.203971,0.188975,-0.007498,0.392946
7,22,5.142531,-5.179523,-0.018496,-10.322054
7,23,1.531806,-1.541388,-0.004791,-3.073195
7,24,0.620833,-0.646220,-0.012693,-1.267053
7,25,5.534099,-5.564365,-0.015133,-11.098464
7,26,2.399741,-2.422350,-0.011304,-4.822091
7,27,-0.192644,0.182177,-0.005233,0.374821
7,28,0.628180,-0.648136,-0.009978,-1.276316
7,29,2.613491,-2.650144,-0.018327,-5.263634
7,30,1.466335,-1.493574,-0.013620,-2.959909
7,31,-1.446110,1.441493,-0.002309,2.887603
7,32,0.427773,-0.449435,-0.010831,-0.877209
7,33,2.105309,-2.115042,-0.004867,-4.220351
7,34,3.458058,-3.486782,-0.014362,-6.944840
7,35,0.974749,-0.989618,-0.007434,-1.964367
7,36,1.310829,-1.335533,-0.012352,-2.646362
7,37,0.267953,-0.279221,-0.005634,-0.547174
7,38,5.527106,-5.565468,-0.019181,-11.092574
7,39,2.176754,-2.214685,-0.018965,-4.391440
8,0,0.694250,-0.703370,-0.004560,-1.397620
8,1,-1.614361,1.603394,-0.005484,3.217755
8,2,-1.679127,1.671531,-0.003798,3.350658
8,3,-0.392993,0.380989,-0.006002,0.773982
8,4,3.132679,-3.163568,-0.015444,-6.296247
8,5,-2.805768,2.818837,0.006534,5.624606
8,6,-1.731216,1.732237,0.000511,3.463453
8,7,-1.120369,1.107740,-0.006315,2.228108
8,8,1.094884,-1.121506,-0.013311,-2.216391
8,9,-2.572730,2.579569,0.003420,5.152299
8,10,1.383410,-1.398540,-0.007565,-2.781950
8,11,0.121654,-0.112578,0.004538,-0.234232
8,12,2.530549,-2.562125,-0.015788,-5.092674
8,13,0.819624,-0.831084,-0.005730,-1.650709
8,14,3.440425,-3.458736,-0.009156,-6.899161
8,15,3.834814,-3.874623,-0.019905,-7.709437
8,16,5.087308,-5.116858,-0.014775,-10.204166
8,17,-2.335205,2.345281,0.005038,4.680486
8,18,-1.601783,1.598064,-0.001860,3.199847
8,19,1.437691,-1.463152,-0.012730,-2.900843
8,20,-1.334475,1.326712,-0.003882,2.661187
8,21,2.792124,-2.814331,-0.011103,-5.606455
8,22,0.577380,-0.597914,-0.010267,-1.175295
8,23,4.560970,-4.595901,-0.017465,-9.156871
8,24,1.989957,-2.017048,-0.013545,-4.007005
8,25,1.798458,-1.805490,-0.003516,-3.603948
8,26,0.702020,-0.723347,-0.010664,-1.425367
8,27,0.624348,-0.641858,-0.008755,-1.266205
8,28,-1.760706,1.755550,-0.002578,3.516256
8,29,2.919240,-2.948927,-0.014843,-5.868167
8,30,2.144275,-2.183948,-0.019836,-4.328223
8,31,2.466496,-2.501892,-0.017698,-4.968388
8,32,1.119021,-1.146764,-0.013872,-2.265785
8,33,2.036283,-2.053928,-0.008823,-4.090211
8,34,1.925392,-1.943412,-0.009010,-3.868804
8,35,2.182596,-2.200894,-0.009149,-4.383490
8,36,1.818504,-1.829095,-0.005295,-3.647599
8,37,0.085076,-0.084327,0.000374,-0.169403
8,38,2.397164,-2.424254,-0.013545,-4.821418
8,39,1.615068,-1.647079,-0.016005,-3.262147
9,0,2.273379,-2.300519,-0.013570,-4.573898
9,1,0.080263,-0.083178,-0.001458,-0.163441
9,2,1.107536,-1.127529,-0.009997,-2.235065
9,3,-0.673654,0.660803,-0.006426,1.334457
9,4,0.585843,-0.606985,-0.010571,-1.192828
9,5,0.948222,-0.953409,-0.002593,-1.901631
9,6,5.291287,-5.318636,-0.013674,-10.609923
9,7,2.203140,-2.222839,-0.009850,-4.425979
9,8,0.748834,-0.770179,-0.010672,-1.519013
9,9,0.120627,-0.131476,-0.005424,-0.252103
9,10,1.131034,-1.146379,-0.007672,-2.277412
9,11,4.105643,-4.142004,-0.018181,-8.247647
9,12,2.066620,-2.085562,-0.009471,-4.152182
9,13,0.761300,-0.767671,-0.003185,-1.528971
9,14,0.218729,-0.214862,0.001933,-0.433591
9,15,0.238066,-0.243270,-0.002602,-0.481336
9,16,0.972408,-0.990624,-0.009108,-1.963031
9,17,0.027161,-0.048911,-0.010875,-0.076072
9,18,1.012281,-1.031493,-0.009606,-2.043774
9,19,1.523462,-1.524218,-0.000378,-3.047680
9,20,0.575958,-0.585560,-0.004801,-1.161518
9,21,5.696575,-5.730165,-0.016795,-11.426740
9,22,2.246777,-2.261009,-0.007116,-4.507786
9,23,-0.615737,0.615533,-0.000102,1.231270
9,24,0.825854,-0.836784,-0.005465,-1.662639
9,25,0.583067,-0.605831,-0.011382,-1.188898
9,26,0.196716,-0.196426,0.000145,-0.393141
9,27,-0.383784,0.388591,0.002403,0.772374
9,28,-1.531252,1.532812,0.000780,3.064064
9,29,1.905749,-1.918463,-0.006357,-3.824213
9,30,4.520637,-4.546262,-0.012812,-9.066899
9,31,0.903732,-0.916959,-0.006613,-1.820691
9,32,2.729061,-2.744514,-0.007726,-5.473575
9,33,2.441331,-2.460950,-0.009809,-4.902282
9,34,1.344356,-1.351136,-0.003390,-2.695492
9,35,0.231197,-0.227156,0.002020,-0.458353
9,36,-0.902371,0.891518,-0.005426,1.793890
9,37,2.341362,-2.376864,-0.017751,-4.718226
9,38,1.482758,-1.501973,-0.009608,-2.984730
9,39,-0.394886,0.409584,0.007349,0.804470
10,0,0.266328,-0.275454,-0.004563,-0.541782
10,1,1.657217,-1.675504,-0.009143,-3.332721
10,2,-1.316810,1.312104,-0.002353,2.628914
10,3,3.573285,-3.613736,-0.020225,-7.187021
10,4,0.500300,-0.507129,-0.003415,-1.007429
10,5,3.178482,-3.214079,-0.017799,-6.392561
10,6,0.671270,-0.675591,-0.002160,-1.346861
10,7,4.375638,-4.416042,-0.020202,-8.791681
10,8,2.189938,-2.209999,-0.010030,-4.399937
10,9,1.374412,-1.399641,-0.012615,-2.774053
10,10,-0.402069,0.405436,0.001683,0.807505
10,11,1.969951,-1.982298,-0.006174,-3.952249
10,12,1.189521,-1.206844,-0.008662,-2.396365
10,13,0.830428,-0.852029,-0.010801,-1.682456
10,14,2.651103,-2.677325,-0.013111,-5.328428
10,15,1.742396,-1.756745,-0.007174,-3.499141
10,16,-0.731874,0.739735,0.003930,1.471609
10,17,2.161960,-2.189481,-0.013761,-4.351441
10,18,0.686497,-0.696678,-0.005090,-1.383175
10,19,-0.314047,0.296969,-0.008539,0.611015
10,20,-2.228293,2.248062,0.009884,4.476355
10,21,4.452328,-4.495153,-0.021413,-8.947481
10,22,3.187356,-3.224569,-0.018607,-6.411925
10,23,2.725249,-2.758765,-0.016758,-5.484015
10,24,1.788779,-1.818946,-0.015083,-3.607725
10,25,1.085645,-1.123502,-0.018928,-2.209147
10,26,3.132079,-3.152455,-0.010188,-6.284534
10,27,3.181666,-3.209241,-0.013788,-6.390908
10,28,-0.762785,0.746140,-0.008323,1.508925
10,29,0.673076,-0.679401,-0.003162,-1.352477
10,30,2.516650,-2.535528,-0.009439,-5.052178
10,31,0.530219,-0.557490,-0.013635,-1.087710
10,32,1.999007,-2.015591,-0.008292,-4.014598
10,33,1.247011,-1.266729,-0.009859,-2.513740
10,34,4.368838,-4.401516,-0.016339,-8.770354
10,35,0.241286,-0.247448,-0.003081,-0.488735
10,36,2.447164,-2.464783,-0.008810,-4.911947
10,37,1.027034,-1.038586,-0.005776,-2.065620
10,38,-1.449398,1.448395,-0.000502,2.897793
10,39,3.826075,-3.857895,-0.015910,-7.683970
11,0,0.217829,-0.219999,-0.001085,-0.437828
11,1,0.325730,-0.346244,-0.010257,-0.671974
11,2,1.432808,-1.455439,-0.011316,-2.888248
11,3,1.839439,-1.861674,-0.011117,-3.701113
11,4,0.552866,-0.566378,-0.006756,-1.119244
11,5,1.667836,-1.671868,-0.002016,-3.339704
11,6,2.881804,-2.916088,-0.017142,-5.797892
11,7,-0.826449,0.827011,0.000281,1.653460
11,8,3.072624,-3.112465,-0.019920,-6.185088
11,9,0.432981,-0.438539,-0.002779,-0.871520
11,10,0.530778,-0.543824,-0.006523,-1.074602
11,11,0.655322,-0.684222,-0.014450,-1.339544
11,12,3.097979,-3.117359,-0.009690,-6.215338
11,13,0.960409,-0.979820,-0.009706,-1.940230
11,14,-2.288302,2.291186,0.001442,4.579488
11,15,2.098456,-2.112024,-0.006784,-4.210481
11,16,4.660658,-4.692846,-0.016094,-9.353504
11,17,5.950388,-5.991830,-0.020721,-11.942218
11,18,0.559066,-0.575207,-0.008071,-1.134273
11,19,-0.681823,0.691607,0.004892,1.373430
11,20,3.843478,-3.862356,-0.009439,-7.705834
11,21,0.452443,-0.482262,-0.014909,-0.934705
11,22,-1.798675,1.791144,-0.003765,3.589819
11,23,3.578930,-3.601466,-0.011268,-7.180396
11,24,1.591672,-1.608145,-0.008236,-3.199817
11,25,0.612957,-0.623216,-0.005129,-1.236172
11,26,1.980413,-2.006838,-0.013212,-3.987252
11,27,0.187442,-0.196648,-0.004603,-0.384090
11,28,1.857733,-1.883716,-0.012991,-3.741449
11,29,2.460740,-2.492188,-0.015724,-4.952928
11,30,-0.628869,0.629813,0.000472,1.258682
11,31,1.046912,-1.072447,-0.012767,-2.119358
11,32,0.690379,-0.698970,-0.004296,-1.389349
11,33,2.594382,-2.608586,-0.007102,-5.202968
11,34,-0.859206,0.850280,-0.004463,1.709487
11,35,0.634660,-0.663774,-0.014557,-1.298434
11,36,2.328201,-2.356253,-0.014026,-4.684454
11,37,0.566612,-0.574854,-0.004121,-1.141466
11,38,-0.235624,0.239958,0.002167,0.475582
11,39,2.321325,-2.343596,-0.011136,-4.664921
12,0,3.465713,-3.506894,-0.020591,-6.972607
12,1,2.708875,-2.727268,-0.009196,-5.436142
12,2,1.827223,-1.835387,-0.004082,-3.662610
12,3,-1.216593,1.226719,0.005063,2.443312
12,4,0.847542,-0.870849,-0.011653,-1.718392
12,5,0.635419,-0.652467,-0.008524,-1.287886
12,6,0.664628,-0.676943,-0.006157,-1.341570
12,7,1.399355,-1.426129,-0.013387,-2.825484
12,8,1.102927,-1.122005,-0.009539,-2.224932
12,9,0.591107,-0.611542,-0.010217,-1.202648
12,10,2.432490,-2.471470,-0.019490,-4.903960
12,11,0.524202,-0.533329,-0.004564,-1.057532
12,12,1.478875,-1.493552,-0.007339,-2.972427
12,13,3.732641,-3.762897,-0.015128,-7.495538
12,14,-0.711079,0.705582,-0.002749,1.416661
12,15,5.607764,-5.639614,-0.015925,-11.247378
12,16,1.628378,-1.642888,-0.007255,-3.271265
12,17,0.718009,-0.732448,-0.007220,-1.450457
12,18,-0.472389,0.461462,-0.005463,0.933851
12,19,-1.105232,1.092689,-0.006271,2.197921
mean,,1.381194,-1.399143,-0.008975,-2.780337
var,,2.807062,2.838302,0.000037,11.290578
std,,1.675429,1.684726,0.006113,3.360146
