batch,i,z1_nomatch,z2_match,m,gap
3,2,3.907938,-3.805658,0.051140,-7.713595
3,3,0.083863,-0.164870,-0.040503,-0.248734
3,4,0.928518,-0.861754,0.033382,-1.790271
3,5,0.791253,-0.679982,0.055636,-1.471235
3,6,-0.403128,0.357134,-0.022997,0.760262
3,7,3.699612,-3.693438,0.003087,-7.393050
3,8,1.711269,-1.534470,0.088399,-3.245739
3,9,3.165667,-2.996210,0.084728,-6.161876
3,10,2.572435,-2.491859,0.040288,-5.064295
3,11,3.518161,-3.330216,0.093972,-6.848377
3,12,0.332387,-0.006254,0.163067,-0.338640
3,13,1.532205,-1.359020,0.086593,-2.891225
3,14,2.832143,-2.629406,0.101368,-5.461549
3,15,2.623568,-2.360285,0.131642,-4.983854
3,16,0.853292,-0.826278,0.013507,-1.679570
3,17,0.025208,0.193360,0.109284,0.168153
3,18,1.043966,-0.913954,0.065006,-1.957920
3,19,-1.335727,1.317905,-0.008911,2.653632
3,20,-0.050559,0.016825,-0.016867,0.067384
3,21,1.766494,-1.641586,0.062454,-3.408080
3,22,-0.325565,0.316309,-0.004628,0.641873
3,23,3.839003,-3.872633,-0.016815,-7.711636
3,24,0.363979,-0.502821,-0.069421,-0.866800
3,25,0.825725,-0.791125,0.017300,-1.616850
3,26,-0.170410,0.123254,-0.023578,0.293664
3,27,1.313882,-1.153135,0.080374,-2.467016
3,28,2.295109,-2.302677,-0.003784,-4.597786
3,29,0.686515,-0.693035,-0.003260,-1.379550
3,30,1.826750,-1.626280,0.100235,-3.453030
3,31,2.535057,-2.492020,0.021518,-5.027078
3,32,1.619283,-1.402981,0.108151,-3.022264
3,33,0.935920,-0.934132,0.000894,-1.870052
3,34,3.631890,-3.753243,-0.060677,-7.385133
3,35,0.548940,-0.365020,0.091960,-0.913960
3,36,3.830530,-3.812455,0.009037,-7.642984
3,37,3.469715,-3.515917,-0.023101,-6.985632
3,38,3.511188,-3.374001,0.068593,-6.885189
3,39,2.519049,-2.539201,-0.010076,-5.058250
4,0,-0.053297,0.167792,0.057247,0.221089
4,1,0.763817,-0.769569,-0.002876,-1.533386
4,2,3.220837,-3.206042,0.007398,-6.426879
4,3,0.472043,-0.453536,0.009254,-0.925580
4,4,2.713458,-2.616333,0.048563,-5.329791
4,5,1.176317,-1.037667,0.069325,-2.213984
4,6,3.768689,-3.705099,0.031795,-7.473788
4,7,2.424309,-2.173959,0.125175,-4.598268
4,8,0.732849,-0.667347,0.032751,-1.400196
4,9,0.656591,-0.699957,-0.021683,-1.356548
4,10,3.130620,-2.929721,0.100449,-6.060340
4,11,-0.044887,0.230671,0.092892,0.275558
4,12,3.137688,-3.073559,0.032064,-6.211247
4,13,0.675303,-0.483293,0.096005,-1.158596
4,14,0.271756,-0.380009,-0.054127,-0.651765
4,15,1.648186,-1.593323,0.027431,-3.241509
4,16,-0.218090,0.281696,0.031803,0.499785
4,17,-0.038426,0.095635,0.028604,0.134061
4,18,-0.175213,0.256231,0.040509,0.431444
4,19,0.603928,-0.563627,0.020150,-1.167555
4,20,3.155037,-2.945297,0.104870,-6.100334
4,21,-0.381806,0.463575,0.040884,0.845381
4,22,2.938953,-2.880004,0.029474,-5.818957
4,23,-0.236015,0.209780,-0.013117,0.445795
4,24,0.438264,-0.584130,-0.072933,-1.022394
4,25,2.165751,-2.096530,0.034610,-4.262281
4,26,1.136775,-1.052056,0.042359,-2.188831
4,27,3.505786,-3.471357,0.017215,-6.977143
4,28,3.486099,-3.511330,-0.012615,-6.997429
4,29,0.586787,-0.434683,0.076052,-1.021471
4,30,0.615949,-0.663636,-0.023844,-1.279585
4,31,1.707642,-1.553321,0.077161,-3.260963
4,32,0.505105,-0.388130,0.058487,-0.893236
4,33,0.693791,-0.629821,0.031985,-1.323612
4,34,0.311682,-0.275001,0.018341,-0.586683
4,35,0.138989,-0.035146,0.051921,-0.174135
4,36,0.895257,-0.898006,-0.001375,-1.793263
4,37,2.578648,-2.433523,0.072562,-5.012171
4,38,3.142572,-3.008237,0.067168,-6.150810
4,39,0.593537,-0.672976,-0.039720,-1.266513
5,0,-0.896594,1.094488,0.098947,1.991082
5,1,0.650925,-0.558639,0.046143,-1.209564
5,2,0.575023,-0.631036,-0.028007,-1.206058
5,3,0.385050,-0.432521,-0.023735,-0.817572
5,4,2.373468,-2.296439,0.038514,-4.669906
5,5,3.951937,-3.960692,-0.004378,-7.912630
5,6,1.278349,-1.284064,-0.002858,-2.562414
5,7,1.352498,-1.142089,0.105205,-2.494587
5,8,3.821621,-3.727104,0.047259,-7.548726
5,9,2.938119,-2.849901,0.044109,-5.788021
5,10,3.241312,-3.197559,0.021876,-6.438872
5,11,1.364454,-1.466807,-0.051176,-2.831261
5,12,2.322793,-2.304496,0.009149,-4.627289
5,13,3.986552,-3.813746,0.086403,-7.800298
5,14,1.927681,-1.888122,0.019780,-3.815803
5,15,1.580026,-1.674025,-0.046999,-3.254051
5,16,2.906743,-2.861361,0.022691,-5.768104
5,17,3.432883,-3.248177,0.092353,-6.681059
5,18,0.608586,-0.535605,0.036490,-1.144192
5,19,3.589229,-3.589946,-0.000358,-7.179175
5,20,3.804481,-3.740090,0.032195,-7.544570
5,21,2.579069,-2.622187,-0.021559,-5.201256
5,22,1.275638,-1.112640,0.081499,-2.388278
5,23,0.257152,-0.101217,0.077967,-0.358369
5,24,1.835690,-1.949854,-0.057082,-3.785544
5,25,-0.464664,0.379624,-0.042520,0.844288
5,26,1.285724,-1.244291,0.020716,-2.530014
5,27,3.972770,-3.786896,0.092937,-7.759667
5,28,3.163937,-3.092155,0.035891,-6.256092
5,29,-0.190857,0.281170,0.045157,0.472027
5,30,3.973486,-3.930325,0.021581,-7.903811
5,31,3.312429,-3.312381,0.000024,-6.624810
5,32,1.019446,-0.847107,0.086170,-1.866554
5,33,1.653187,-1.593496,0.029846,-3.246683
5,34,0.500394,-0.344764,0.077815,-0.845157
5,35,1.960702,-1.885948,0.037377,-3.846649
5,36,0.677517,-0.710538,-0.016511,-1.388055
5,37,3.096359,-2.711921,0.192219,-5.808280
5,38,2.939060,-2.744024,0.097518,-5.683083
5,39,2.037510,-1.841102,0.098204,-3.878613
6,0,0.208457,0.143631,0.176044,-0.064825
6,1,0.514773,-0.595741,-0.040484,-1.110514
6,2,0.573642,-0.433200,0.070221,-1.006842
6,3,2.583836,-2.525019,0.029408,-5.108856
6,4,0.858319,-0.510772,0.173774,-1.369091
6,5,1.156569,-0.989986,0.083292,-2.146555
6,6,4.073031,-3.939406,0.066813,-8.012437
6,7,0.941617,-0.910940,0.015338,-1.852557
6,8,1.250230,-1.067473,0.091379,-2.317703
6,9,0.958713,-0.875294,0.041710,-1.834008
6,10,2.552624,-2.284038,0.134293,-4.836661
6,11,1.199157,-1.463178,-0.132011,-2.662335
6,12,1.864849,-1.542617,0.161116,-3.407466
6,13,1.393624,-1.399238,-0.002807,-2.792861
6,14,-0.156859,0.203209,0.023175,0.360068
6,15,0.421916,-0.535894,-0.056989,-0.957810
6,16,0.795438,-0.686501,0.054468,-1.481938
6,17,0.826730,-0.774296,0.026217,-1.601026
6,18,3.933316,-3.907870,0.012723,-7.841185
6,19,3.765227,-3.806509,-0.020641,-7.571736
6,20,3.213498,-3.035223,0.089138,-6.248721
6,21,3.179935,-3.068106,0.055914,-6.248041
6,22,2.479912,-2.363376,0.058268,-4.843288
6,23,0.576402,-0.605246,-0.014422,-1.181647
6,24,1.378111,-1.250336,0.063888,-2.628447
6,25,3.295819,-3.294954,0.000432,-6.590773
6,26,3.582581,-3.584760,-0.001090,-7.167341
6,27,3.586717,-3.659878,-0.036580,-7.246594
6,28,3.799052,-3.618757,0.090147,-7.417809
6,29,2.212747,-2.190048,0.011349,-4.402796
6,30,-0.520362,0.324612,-0.097875,0.844975
6,31,1.709789,-1.582383,0.063703,-3.292171
6,32,1.456896,-1.371863,0.042517,-2.828759
6,33,3.638345,-3.523845,0.057250,-7.162191
6,34,1.433314,-1.409488,0.011913,-2.842803
6,35,2.300302,-2.213956,0.043173,-4.514257
6,36,0.089554,-0.012200,0.038677,-0.101754
6,37,2.880880,-2.722523,0.079178,-5.603403
6,38,0.240176,-0.012110,0.114033,-0.252286
6,39,0.763804,-0.949950,-0.093073,-1.713755
7,0,1.895739,-1.781255,0.057242,-3.676994
7,1,1.167250,-0.851870,0.157690,-2.019120
7,2,-0.121562,0.219436,0.048937,0.340997
7,3,0.772917,-0.816326,-0.021705,-1.589244
7,4,2.099651,-2.148837,-0.024593,-4.248488
7,5,1.046360,-0.954375,0.045992,-2.000735
7,6,0.729630,-0.604524,0.062553,-1.334154
7,7,1.751861,-1.645191,0.053335,-3.397052
7,8,3.526927,-3.520363,0.003282,-7.047291
7,9,3.769217,-3.708757,0.030230,-7.477974
7,10,3.949263,-3.942905,0.003179,-7.892168
7,11,1.408238,-1.473911,-0.032837,-2.882150
7,12,-0.132638,0.124892,-0.003873,0.257530
7,13,2.568867,-2.551606,0.008631,-5.120473
7,14,2.048276,-2.185178,-0.068451,-4.233454
7,15,2.532973,-2.317470,0.107751,-4.850443
7,16,-0.550608,0.395651,-0.077478,0.946259
7,17,1.313923,-0.858546,0.227689,-2.172469
7,18,3.889774,-3.745754,0.072010,-7.635528
7,19,1.819447,-1.742571,0.038438,-3.562019
7,20,-0.371017,0.408639,0.018811,0.779656
7,21,3.012098,-2.959924,0.026087,-5.972023
7,22,3.796628,-3.760525,0.018052,-7.557153
7,23,2.039103,-2.105380,-0.033139,-4.144483
7,24,-0.293388,0.368956,0.037784,0.662344
7,25,-0.077906,-0.026891,-0.052398,0.051015
7,26,0.729819,-0.806989,-0.038585,-1.536807
7,27,2.105231,-1.996376,0.054428,-4.101607
7,28,0.710445,-0.487694,0.111376,-1.198139
7,29,2.239983,-1.822434,0.208775,-4.062417
7,30,0.296202,-0.290210,0.002996,-0.586412
7,31,-0.370226,0.285762,-0.042232,0.655988
7,32,1.418575,-1.296312,0.061131,-2.714887
7,33,1.288472,-1.053305,0.117583,-2.341777
7,34,3.418564,-3.333259,0.042653,-6.751822
7,35,1.644927,-1.610626,0.017151,-3.255553
7,36,3.833222,-3.625544,0.103839,-7.458766
7,37,0.766190,-0.786197,-0.010004,-1.552387
7,38,2.897224,-2.876979,0.010122,-5.774203
7,39,1.349270,-1.569319,-0.110025,-2.918589
8,0,0.208827,-0.267071,-0.029122,-0.475898
8,1,-0.105019,-0.065827,-0.085423,0.039191
8,2,0.643656,-0.455106,0.094275,-1.098762
8,3,3.388870,-3.391263,-0.001197,-6.780133
8,4,2.537178,-2.576897,-0.019859,-5.114075
8,5,1.323761,-1.405731,-0.040985,-2.729492
8,6,3.805109,-3.755291,0.024909,-7.560400
8,7,1.263166,-1.163525,0.049821,-2.426691
8,8,2.516913,-2.497075,0.009919,-5.013988
8,9,-0.905165,1.173541,0.134188,2.078706
8,10,3.062435,-2.887820,0.087307,-5.950255
8,11,1.541148,-1.631767,-0.045310,-3.172915
8,12,3.863288,-3.840856,0.011216,-7.704144
8,13,0.393082,-0.272703,0.060190,-0.665785
8,14,1.007703,-0.801638,0.103032,-1.809340
8,15,-0.404208,0.566724,0.081258,0.970932
8,16,3.939901,-3.938531,0.000685,-7.878432
8,17,3.536839,-3.317572,0.109634,-6.854410
8,18,2.449168,-2.290178,0.079495,-4.739347
8,19,0.802027,-0.841377,-0.019675,-1.643404
8,20,-0.174903,0.029753,-0.072575,0.204657
8,21,3.819304,-3.745494,0.036905,-7.564798
8,22,0.748112,-0.290927,0.228592,-1.039039
8,23,2.996185,-2.779200,0.108492,-5.775384
8,24,0.759180,-0.799276,-0.020048,-1.558456
8,25,1.580989,-1.460760,0.060115,-3.041749
8,26,2.087969,-2.146917,-0.029474,-4.234886
8,27,0.825775,-0.980241,-0.077233,-1.806016
8,28,-0.651124,0.550065,-0.050530,1.201189
8,29,3.832928,-3.856678,-0.011875,-7.689606
8,30,1.118410,-0.870144,0.124133,-1.988554
8,31,0.741674,-0.687697,0.026989,-1.429371
8,32,3.247619,-3.072603,0.087508,-6.320222
8,33,3.852419,-3.939976,-0.043778,-7.792395
8,34,-0.764448,0.987444,0.111498,1.751892
8,35,3.621330,-3.538984,0.041173,-7.160313
8,36,-1.210495,1.190883,-0.009806,2.401378
8,37,1.011457,-0.984380,0.013539,-1.995836
8,38,3.858595,-3.834500,0.012047,-7.693094
8,39,3.846175,-3.864597,-0.009211,-7.710772
9,0,0.984016,-0.888049,0.047984,-1.872066
9,1,3.067823,-3.014511,0.026656,-6.082334
9,2,-0.760499,0.903526,0.071513,1.664025
9,3,1.016048,-0.769609,0.123219,-1.785657
9,4,0.764127,-0.631561,0.066283,-1.395688
9,5,1.205610,-1.211020,-0.002705,-2.416631
9,6,1.103896,-1.151827,-0.023965,-2.255723
9,7,3.101983,-3.078120,0.011932,-6.180104
9,8,2.989322,-2.753022,0.118150,-5.742344
9,9,0.831813,-0.696101,0.067856,-1.527914
9,10,0.890134,-0.700018,0.095058,-1.590152
9,11,3.847652,-3.853700,-0.003024,-7.701352
9,12,1.411992,-1.498713,-0.043361,-2.910704
9,13,3.436582,-3.308497,0.064042,-6.745078
9,14,1.219400,-1.207617,0.005891,-2.427017
9,15,0.639467,-0.527151,0.056158,-1.166617
9,16,0.683122,-0.387747,0.147688,-1.070869
9,17,3.199768,-3.094628,0.052570,-6.294397
9,18,3.451406,-3.483939,-0.016267,-6.935344
9,19,0.633395,-0.528020,0.052688,-1.161415
9,20,2.311912,-2.225318,0.043297,-4.537231
9,21,0.948607,-0.880351,0.034128,-1.828958
9,22,3.440474,-3.388224,0.026125,-6.828698
9,23,1.582317,-1.512137,0.035090,-3.094455
9,24,1.668359,-1.667158,0.000601,-3.335518
9,25,0.421652,-0.352565,0.034544,-0.774217
9,26,1.984506,-1.970056,0.007225,-3.954563
9,27,0.432991,-0.408012,0.012489,-0.841003
9,28,-0.321151,0.359149,0.018999,0.680300
9,29,3.484829,-3.212299,0.136265,-6.697129
9,30,4.020954,-3.872865,0.074044,-7.893818
9,31,2.977255,-2.861175,0.058040,-5.838431
9,32,2.910224,-3.003404,-0.046590,-5.913628
9,33,3.602085,-3.519779,0.041153,-7.121865
9,34,3.527885,-3.578392,-0.025254,-7.106277
9,35,0.508594,-0.613392,-0.052399,-1.121985
9,36,0.388851,-0.207625,0.090613,-0.596475
9,37,1.381139,-1.613096,-0.115978,-2.994235
9,38,0.425821,-0.271301,0.077260,-0.697122
9,39,1.829844,-1.728255,0.050794,-3.558099
10,0,2.493765,-2.368701,0.062532,-4.862466
10,1,0.573819,-0.581740,-0.003960,-1.155560
10,2,2.535519,-2.467470,0.034025,-5.002989
10,3,-0.700645,0.713342,0.006349,1.413988
10,4,4.004647,-4.061131,-0.028242,-8.065778
10,5,0.760082,-0.688259,0.035911,-1.448341
10,6,2.124536,-1.820778,0.151879,-3.945314
10,7,3.343147,-3.409098,-0.032976,-6.752244
10,8,0.937701,-0.912128,0.012786,-1.849829
10,9,0.994691,-1.025394,-0.015351,-2.020085
10,10,-0.495647,0.503981,0.004167,0.999628
10,11,3.767285,-3.650426,0.058429,-7.417711
10,12,1.282135,-1.247520,0.017307,-2.529655
10,13,2.339328,-2.151104,0.094112,-4.490432
10,14,1.058585,-1.085343,-0.013379,-2.143928
10,15,0.811209,-0.462092,0.174559,-1.273301
10,16,-0.102685,0.125026,0.011171,0.227711
10,17,-0.807232,0.736234,-0.035499,1.543466
10,18,3.041940,-2.899935,0.071002,-5.941875
10,19,0.621302,-0.644083,-0.011390,-1.265386
10,20,2.744395,-2.511931,0.116232,-5.256325
10,21,3.937078,-3.806675,0.065201,-7.743753
10,22,1.725660,-1.288520,0.218570,-3.014180
10,23,3.438251,-3.286753,0.075749,-6.725003
10,24,0.822222,-0.805505,0.008359,-1.627727
10,25,3.112113,-3.063208,0.024453,-6.175321
10,26,4.016535,-3.940429,0.038053,-7.956964
10,27,0.897513,-0.863600,0.016956,-1.761114
10,28,0.694317,-0.543537,0.075390,-1.237854
10,29,2.080630,-2.075550,0.002540,-4.156180
10,30,0.816290,-0.703322,0.056484,-1.519612
10,31,0.912329,-0.818707,0.046811,-1.731036
10,32,2.888853,-2.840766,0.024044,-5.729619
10,33,3.057770,-3.010514,0.023628,-6.068285
10,34,3.579127,-3.584606,-0.002740,-7.163733
10,35,3.692037,-3.646470,0.022784,-7.338506
10,36,2.036586,-1.925967,0.055310,-3.962554
10,37,0.627427,-0.616694,0.005366,-1.244122
10,38,0.150142,0.052485,0.101313,-0.097658
10,39,0.711068,-0.716318,-0.002625,-1.427387
11,0,1.235956,-1.163251,0.036353,-2.399207
11,1,3.648975,-3.606171,0.021402,-7.255146
11,2,1.056958,-0.844515,0.106222,-1.901473
11,3,1.261391,-1.269412,-0.004011,-2.530803
11,4,2.615940,-2.547435,0.034253,-5.163374
11,5,3.976911,-3.997409,-0.010249,-7.974320
11,6,0.876897,-0.930164,-0.026633,-1.807061
11,7,-0.987906,0.946630,-0.020638,1.934536
11,8,3.596858,-3.394859,0.101000,-6.991716
11,9,0.042055,0.147996,0.095025,0.105941
11,10,-0.844907,0.811471,-0.016718,1.656378
11,11,3.864582,-3.922597,-0.029008,-7.787178
11,12,3.591498,-3.468536,0.061481,-7.060034
11,13,3.636190,-3.697186,-0.030498,-7.333376
11,14,0.049812,0.205289,0.127550,0.155477
11,15,3.872464,-3.809635,0.031415,-7.682098
11,16,0.790441,-0.613739,0.088351,-1.404181
11,17,1.708438,-1.601172,0.053633,-3.309610
11,18,0.720398,-0.750485,-0.015044,-1.470883
11,19,2.602000,-2.449970,0.076015,-5.051969
11,20,0.765436,-0.785186,-0.009875,-1.550622
11,21,-0.103068,0.261590,0.079261,0.364657
11,22,0.259517,-0.054276,0.102620,-0.313793
11,23,3.756268,-3.552098,0.102085,-7.308366
11,24,3.164301,-3.248085,-0.041892,-6.412387
11,25,3.362475,-3.181415,0.090530,-6.543890
11,26,0.155104,-0.037982,0.058561,-0.193086
11,27,0.650097,-0.638482,0.005808,-1.288579
11,28,1.470839,-1.469299,0.000770,-2.940138
11,29,0.817822,-0.784445,0.016688,-1.602267
11,30,0.382120,-0.144826,0.118647,-0.526945
11,31,0.257639,0.021145,0.139392,-0.236494
11,32,0.801454,-0.781333,0.010061,-1.582787
11,33,3.746373,-3.659853,0.043260,-7.406226
11,34,0.377430,-0.323777,0.026827,-0.701208
11,35,2.048020,-1.849092,0.099464,-3.897112
11,36,0.712441,-0.827851,-0.057705,-1.540293
11,37,3.594609,-3.396609,0.099000,-6.991217
11,38,1.310524,-1.157461,0.076532,-2.467985
11,39,0.363455,-0.199494,0.081980,-0.562948
12,0,0.991204,-1.038493,-0.023644,-2.029696
12,1,1.375197,-1.397197,-0.011000,-2.772395
12,2,0.926560,-0.952116,-0.012778,-1.878675
12,3,1.228132,-1.129895,0.049118,-2.358027
12,4,1.040045,-0.719876,0.160085,-1.759920
12,5,2.396503,-2.257607,0.069448,-4.654110
12,6,0.724360,-0.696924,0.013718,-1.421285
12,7,3.229268,-3.193915,0.017676,-6.423183
12,8,0.645061,-0.560721,0.042170,-1.205782
12,9,1.497540,-1.402713,0.047413,-2.900253
12,10,3.754278,-3.890651,-0.068186,-7.644929
12,11,0.019982,0.029925,0.024954,0.009943
12,12,3.196806,-3.287916,-0.045555,-6.484722
12,13,2.166112,-2.080398,0.042857,-4.246510
12,14,1.009007,-1.062881,-0.026937,-2.071888
12,15,1.256431,-1.286949,-0.015259,-2.543380
12,16,1.375917,-1.336983,0.019467,-2.712901
12,17,0.786101,-0.769016,0.008542,-1.555117
12,18,2.247970,-2.219435,0.014267,-4.467405
12,19,-0.633433,0.725205,0.045886,1.358638
mean,,1.777309,-1.708775,0.034267,-3.486084
var,,1.935243,1.935492,0.003253,7.728459
std,,1.391130,1.391220,0.057032,2.780011
