batch,i,z1_nomatch,z2_match,m,gap
0,36,2.263200,-2.435183,-0.085991,-4.698383
0,37,2.664666,-2.550799,0.056934,-5.215466
0,38,0.922461,-0.998735,-0.038137,-1.921196
0,39,0.929611,-1.027821,-0.049105,-1.957431
1,0,1.858840,-2.109977,-0.125569,-3.968817
1,1,1.055248,-1.196399,-0.070575,-2.251647
1,2,2.640958,-2.862152,-0.110597,-5.503110
1,3,0.241331,0.596005,0.418668,0.354674
1,4,4.981784,-5.274706,-0.146461,-10.256490
1,5,2.785380,-3.031554,-0.123087,-5.816933
1,6,0.240491,-0.202071,0.019210,-0.442562
1,7,1.190310,-1.464596,-0.137143,-2.654906
1,8,1.094989,-1.312693,-0.108852,-2.407682
1,9,2.774742,-3.106859,-0.166058,-5.881601
1,10,3.348366,-3.601455,-0.126545,-6.949821
1,11,1.899918,-1.598925,0.150497,-3.498843
1,12,2.069899,-2.273956,-0.102028,-4.343855
1,13,2.261450,-2.552734,-0.145642,-4.814185
1,14,1.458914,-1.693470,-0.117278,-3.152385
1,15,1.164517,-1.309196,-0.072339,-2.473713
1,16,3.267263,-3.257012,0.005126,-6.524275
1,17,0.590727,-0.713298,-0.061286,-1.304025
1,18,4.209232,-4.663312,-0.227040,-8.872544
1,19,1.595132,-1.820631,-0.112750,-3.415763
1,20,2.437402,-2.755321,-0.158960,-5.192724
1,21,0.962812,-1.170793,-0.103990,-2.133605
1,22,3.542257,-3.927637,-0.192690,-7.469894
1,23,3.104883,-3.294819,-0.094968,-6.399702
1,24,0.507632,-0.556869,-0.024619,-1.064500
1,25,2.195952,-2.385689,-0.094869,-4.581641
1,26,-0.075551,0.224044,0.074247,0.299596
1,27,1.280209,-1.493598,-0.106695,-2.773807
1,28,2.671451,-2.940166,-0.134357,-5.611618
1,29,0.812756,-1.107314,-0.147279,-1.920070
1,30,5.485840,-5.596237,-0.055198,-11.082078
1,31,0.935862,-1.159658,-0.111898,-2.095520
1,32,1.227908,-1.346901,-0.059497,-2.574808
1,33,4.673158,-5.033677,-0.180260,-9.706835
1,34,3.936825,-4.325173,-0.194174,-8.261998
1,35,4.734508,-4.942199,-0.103846,-9.676706
1,36,0.622542,-1.024603,-0.201031,-1.647145
1,37,4.274720,-4.488848,-0.107064,-8.763568
1,38,2.682896,-2.437159,0.122869,-5.120055
1,39,0.164879,-0.431137,-0.133129,-0.596016
2,0,2.726443,-3.013853,-0.143705,-5.740296
2,1,5.945888,-5.382281,0.281803,-11.328168
2,2,-1.052836,1.635470,0.291317,2.688306
2,3,2.552506,-2.801448,-0.124471,-5.353955
2,4,0.288566,-0.208236,0.040165,-0.496803
2,5,2.064956,-2.070973,-0.003008,-4.135929
2,6,4.097943,-3.861908,0.118017,-7.959851
2,7,0.380733,-0.507638,-0.063452,-0.888371
2,8,4.587790,-4.935545,-0.173878,-9.523335
2,9,0.342993,-0.652052,-0.154530,-0.995045
2,10,0.505559,-0.713609,-0.104025,-1.219169
2,11,0.739306,-0.750116,-0.005405,-1.489422
2,12,0.260078,-0.637736,-0.188829,-0.897814
2,13,1.336074,-1.489307,-0.076617,-2.825381
2,14,3.169305,-3.597547,-0.214121,-6.766852
2,15,2.577275,-2.742341,-0.082533,-5.319615
2,16,-0.187210,0.364996,0.088893,0.552206
2,17,0.410707,-0.643302,-0.116298,-1.054009
2,18,1.204899,-1.478156,-0.136629,-2.683055
2,19,1.905216,-2.094231,-0.094507,-3.999447
2,20,3.003210,-3.165888,-0.081339,-6.169098
2,21,0.924592,-1.267436,-0.171422,-2.192027
2,22,0.686915,-0.508528,0.089193,-1.195443
2,23,0.555769,-0.702660,-0.073445,-1.258429
2,24,0.949706,-0.996886,-0.023590,-1.946591
2,25,3.272082,-3.358265,-0.043091,-6.630347
2,26,3.935150,-3.820703,0.057223,-7.755853
2,27,-0.246756,0.197001,-0.024878,0.443757
2,28,0.550742,-0.940142,-0.194700,-1.490884
2,29,-0.968136,0.280016,-0.344060,1.248152
2,30,-0.135084,-0.335646,-0.235365,-0.200562
2,31,1.674048,-2.067152,-0.196552,-3.741200
2,32,3.662426,-3.760697,-0.049135,-7.423123
2,33,0.970012,-1.149277,-0.089632,-2.119289
2,34,-0.191704,-0.337247,-0.264476,-0.145542
2,35,2.043287,-2.124011,-0.040362,-4.167299
2,36,-0.400225,0.714837,0.157306,1.115062
2,37,0.487405,-0.715070,-0.113832,-1.202475
2,38,1.790233,-2.050035,-0.129901,-3.840268
2,39,1.019230,-1.233670,-0.107220,-2.252900
3,0,1.229898,-1.670476,-0.220289,-2.900375
3,1,3.308247,-3.469000,-0.080377,-6.777247
3,2,-0.060611,-0.270473,-0.165542,-0.209862
3,3,0.234424,-0.520623,-0.143100,-0.755047
3,4,0.640246,-0.897683,-0.128719,-1.537928
3,5,0.656752,-0.786652,-0.064950,-1.443404
3,6,0.059644,-0.351258,-0.145807,-0.410902
3,7,3.010874,-3.278670,-0.133898,-6.289544
3,8,2.894473,-3.080459,-0.092993,-5.974931
3,9,-0.309611,-0.305116,-0.307364,0.004495
3,10,0.234664,-0.486283,-0.125810,-0.720947
3,11,3.123006,-3.476634,-0.176814,-6.599639
3,12,0.420130,-0.211767,0.104182,-0.631897
3,13,1.164966,-1.331752,-0.083393,-2.496719
3,14,-1.352394,1.477167,0.062387,2.829560
3,15,3.479254,-3.875173,-0.197960,-7.354427
3,16,-0.092172,-0.187485,-0.139828,-0.095313
3,17,0.650618,-0.837764,-0.093573,-1.488382
3,18,3.449241,-3.465828,-0.008294,-6.915069
3,19,1.681454,-1.819304,-0.068925,-3.500758
3,20,-0.303403,-0.254084,-0.278744,0.049319
3,21,0.730627,-0.825642,-0.047508,-1.556269
3,22,0.255085,-0.516695,-0.130805,-0.771780
3,23,0.650516,-0.967064,-0.158274,-1.617579
3,24,0.195685,-0.440363,-0.122339,-0.636048
3,25,0.561300,-0.896755,-0.167727,-1.458054
3,26,-0.181443,-0.480772,-0.331107,-0.299329
3,27,0.224147,-0.604661,-0.190257,-0.828808
3,28,0.169778,-0.413781,-0.122002,-0.583559
3,29,2.103263,-2.279559,-0.088148,-4.382823
3,30,4.142138,-3.999405,0.071367,-8.141543
3,31,1.022180,-1.263536,-0.120678,-2.285715
3,32,3.306341,-3.608441,-0.151050,-6.914783
3,33,-0.251610,0.224134,-0.013738,0.475744
3,34,1.265125,-1.583915,-0.159395,-2.849040
3,35,0.320101,-0.729550,-0.204725,-1.049651
3,36,0.854726,-0.802869,0.025928,-1.657595
3,37,1.750629,-2.003837,-0.126604,-3.754466
3,38,1.477836,-1.735059,-0.128612,-3.212895
3,39,0.128539,-0.342566,-0.107014,-0.471106
4,0,-0.485754,-0.006479,-0.246116,0.479275
4,1,1.092604,-1.349194,-0.128295,-2.441798
4,2,1.228302,-1.376255,-0.073976,-2.604558
4,3,1.227706,-1.272507,-0.022401,-2.500212
4,4,2.020485,-2.281737,-0.130626,-4.302222
4,5,0.531927,-0.786942,-0.127507,-1.318868
4,6,1.302601,-1.496400,-0.096899,-2.799001
4,7,0.346918,-0.708550,-0.180816,-1.055468
4,8,0.676719,-0.924931,-0.124106,-1.601650
4,9,0.067967,-0.331107,-0.131570,-0.399075
4,10,0.747198,-0.846251,-0.049526,-1.593449
4,11,1.539813,-1.706882,-0.083534,-3.246696
4,12,1.875290,-1.943777,-0.034243,-3.819067
4,13,0.865066,-0.850586,0.007240,-1.715652
4,14,1.078887,-1.287399,-0.104256,-2.366285
4,15,1.087165,-1.351941,-0.132388,-2.439106
4,16,-0.126001,-0.329430,-0.227716,-0.203429
4,17,1.010415,-1.329847,-0.159716,-2.340262
4,18,-0.244793,-0.185289,-0.215041,0.059505
4,19,-0.353035,-0.188409,-0.270722,0.164626
4,20,0.502315,-0.496106,0.003105,-0.998421
4,21,0.014919,-0.191277,-0.088179,-0.206196
4,22,1.494818,-1.767915,-0.136549,-3.262734
4,23,0.802787,-0.982081,-0.089647,-1.784868
4,24,1.476187,-1.749626,-0.136720,-3.225813
4,25,1.354379,-1.702091,-0.173856,-3.056469
4,26,1.680916,-1.836708,-0.077896,-3.517624
4,27,2.551353,-2.865953,-0.157300,-5.417306
4,28,1.308979,-1.572431,-0.131726,-2.881410
4,29,1.170773,-1.423248,-0.126238,-2.594021
4,30,0.672359,-0.946876,-0.137258,-1.619235
4,31,0.148945,-0.628582,-0.239819,-0.777528
4,32,0.690615,-0.980550,-0.144967,-1.671165
4,33,0.520555,-0.147339,0.186608,-0.667895
4,34,-0.247120,-0.257407,-0.252263,-0.010287
4,35,3.224220,-3.304791,-0.040285,-6.529011
4,36,0.164510,-0.597942,-0.216716,-0.762452
4,37,0.489806,-0.767727,-0.138960,-1.257533
4,38,1.493004,-1.799354,-0.153175,-3.292358
4,39,0.459418,-0.566898,-0.053740,-1.026316
5,0,0.602086,-0.786394,-0.092154,-1.388480
5,1,0.023868,-0.413361,-0.194746,-0.437229
5,2,1.280736,-1.242762,0.018987,-2.523498
5,3,0.522191,-0.838028,-0.157918,-1.360219
5,4,3.095213,-3.255216,-0.080002,-6.350429
5,5,2.192347,-2.334192,-0.070922,-4.526539
5,6,3.266459,-3.382665,-0.058103,-6.649123
5,7,0.883374,-1.028026,-0.072326,-1.911400
5,8,3.870564,-4.126556,-0.127996,-7.997120
5,9,3.898817,-4.304654,-0.202918,-8.203470
5,10,1.189542,-1.492021,-0.151239,-2.681563
5,11,3.761712,-4.036710,-0.137499,-7.798421
5,12,2.024658,-2.323499,-0.149421,-4.348157
5,13,0.455740,-0.641752,-0.093006,-1.097491
5,14,1.981097,-2.149263,-0.084083,-4.130360
5,15,-0.640714,0.623286,-0.008714,1.264000
5,16,1.808517,-1.917966,-0.054725,-3.726483
5,17,-0.019172,-0.354597,-0.186885,-0.335425
5,18,1.364265,-1.681105,-0.158420,-3.045370
5,19,5.149809,-5.527493,-0.188842,-10.677302
5,20,0.511829,-0.673528,-0.080849,-1.185357
5,21,1.542155,-1.520275,0.010940,-3.062429
5,22,0.920236,-0.913609,0.003313,-1.833845
5,23,0.323148,-0.336264,-0.006558,-0.659412
5,24,3.258910,-3.126145,0.066382,-6.385056
5,25,0.261937,-0.367747,-0.052905,-0.629684
5,26,2.433779,-2.582338,-0.074280,-5.016118
5,27,0.097112,-0.385396,-0.144142,-0.482508
5,28,0.466765,-0.522401,-0.027818,-0.989166
5,29,0.607801,-0.909688,-0.150943,-1.517489
5,30,0.842300,-0.938642,-0.048171,-1.780942
5,31,2.160956,-2.379234,-0.109139,-4.540190
5,32,1.421728,-1.349148,0.036290,-2.770877
5,33,2.264181,-2.449077,-0.092448,-4.713257
5,34,0.094808,-0.552260,-0.228726,-0.647069
5,35,0.720459,-0.759144,-0.019343,-1.479603
5,36,-0.449991,-0.277330,-0.363661,0.172661
5,37,0.424858,-0.648678,-0.111910,-1.073537
5,38,-0.384326,0.205036,-0.089645,0.589361
5,39,2.568013,-2.800748,-0.116367,-5.368762
6,0,1.188658,-1.449679,-0.130510,-2.638337
6,1,0.058972,0.718723,0.388848,0.659751
6,2,4.337246,-4.390675,-0.026714,-8.727921
6,3,0.368150,-0.690756,-0.161303,-1.058906
6,4,0.678268,-0.897746,-0.109739,-1.576014
6,5,1.413407,-1.677316,-0.131954,-3.090723
6,6,1.442627,-1.583317,-0.070345,-3.025944
6,7,0.700633,-0.971644,-0.135506,-1.672277
6,8,0.848442,-0.937321,-0.044439,-1.785764
6,9,0.755595,-0.855045,-0.049725,-1.610641
6,10,0.715858,-0.940109,-0.112125,-1.655967
6,11,1.681749,-1.816139,-0.067195,-3.497888
6,12,0.812631,-0.957577,-0.072473,-1.770208
6,13,0.220296,-0.620037,-0.199870,-0.840333
6,14,0.389641,-0.573577,-0.091968,-0.963218
6,15,-0.298137,0.754413,0.228138,1.052550
6,16,0.125696,-0.488847,-0.181575,-0.614542
6,17,0.724013,-1.017715,-0.146851,-1.741728
6,18,3.733861,-4.178263,-0.222201,-7.912124
6,19,2.402968,-2.772687,-0.184860,-5.175655
6,20,4.068773,-4.509238,-0.220232,-8.578011
6,21,5.155273,-5.286448,-0.065588,-10.441721
6,22,1.747016,-1.894518,-0.073751,-3.641534
6,23,0.494900,-0.509540,-0.007320,-1.004440
6,24,0.979341,-1.016803,-0.018731,-1.996144
6,25,-0.115112,-0.275347,-0.195230,-0.160235
6,26,2.834508,-2.936639,-0.051066,-5.771147
6,27,1.486279,-1.686495,-0.100108,-3.172774
6,28,2.243454,-2.465581,-0.111064,-4.709035
6,29,-0.042031,-0.326133,-0.184082,-0.284102
6,30,4.223396,-3.918691,0.152353,-8.142087
6,31,1.392110,-1.707844,-0.157867,-3.099954
6,32,1.253541,-1.479471,-0.112965,-2.733012
6,33,2.358545,-2.688074,-0.164764,-5.046619
6,34,2.212541,-2.529191,-0.158325,-4.741732
6,35,0.562727,-0.754399,-0.095836,-1.317127
6,36,0.971533,-1.315506,-0.171986,-2.287039
6,37,1.284803,-1.643524,-0.179361,-2.928327
6,38,1.194699,-1.242144,-0.023722,-2.436843
6,39,3.200674,-3.273771,-0.036548,-6.474445
7,0,0.320085,-0.315442,0.002322,-0.635527
7,1,1.253786,-1.577631,-0.161923,-2.831417
7,2,2.247195,-2.177323,0.034936,-4.424518
7,3,1.401261,-1.524487,-0.061613,-2.925748
7,4,0.473472,-0.709135,-0.117832,-1.182607
7,5,3.273922,-3.411365,-0.068721,-6.685287
7,6,1.771593,-2.072465,-0.150436,-3.844058
7,7,0.317146,-0.222136,0.047505,-0.539282
7,8,0.281108,-0.709828,-0.214360,-0.990935
7,9,0.166880,-0.007900,0.079490,-0.174780
7,10,2.222465,-2.461644,-0.119590,-4.684109
7,11,2.089473,-2.385680,-0.148104,-4.475153
7,12,0.143787,0.509039,0.326413,0.365252
7,13,4.206111,-4.571536,-0.182712,-8.777647
7,14,1.611111,-1.846249,-0.117569,-3.457360
7,15,3.744874,-4.035681,-0.145403,-7.780556
7,16,0.535801,-0.786892,-0.125545,-1.322693
7,17,1.127698,-1.383351,-0.127826,-2.511049
7,18,1.859479,-1.969324,-0.054922,-3.828803
7,19,2.657722,-2.813221,-0.077749,-5.470943
7,20,-0.667133,0.116769,-0.275182,0.783902
7,21,0.298353,-0.422225,-0.061936,-0.720579
7,22,4.455077,-4.615169,-0.080046,-9.070246
7,23,0.340023,-0.632674,-0.146326,-0.972696
7,24,0.506301,-0.893109,-0.193404,-1.399410
7,25,3.871018,-4.059254,-0.094118,-7.930272
7,26,1.522928,-1.800795,-0.138934,-3.323723
7,27,1.431092,-1.659158,-0.114033,-3.090250
7,28,1.184360,-1.369610,-0.092625,-2.553970
7,29,3.226697,-3.563778,-0.168540,-6.790475
7,30,0.143935,-0.296018,-0.076041,-0.439953
7,31,-1.127868,0.564348,-0.281760,1.692216
7,32,0.031852,-0.211045,-0.089597,-0.242896
7,33,1.746710,-1.978031,-0.115660,-3.724741
7,34,2.606277,-2.565292,0.020492,-5.171569
7,35,-0.418862,-0.277870,-0.348366,0.140992
7,36,2.281064,-2.394625,-0.056781,-4.675689
7,37,-0.432624,-0.215015,-0.323820,0.217609
7,38,5.624934,-5.375818,0.124558,-11.000752
7,39,1.006793,-1.229922,-0.111564,-2.236715
8,0,0.335530,-0.777754,-0.221112,-1.113284
8,1,-0.242525,0.134624,-0.053951,0.377149
8,2,-0.362747,0.443948,0.040600,0.806695
8,3,0.214954,-0.445483,-0.115265,-0.660437
8,4,2.447493,-2.672175,-0.112341,-5.119668
8,5,-1.957573,2.151915,0.097171,4.109488
8,6,0.192488,-0.052581,0.069954,-0.245069
8,7,-0.390727,0.936594,0.272934,1.327322
8,8,0.897489,-0.940671,-0.021591,-1.838160
8,9,-0.267800,1.025459,0.378830,1.293260
8,10,0.241315,-0.574395,-0.166540,-0.815710
8,11,0.445335,-0.836698,-0.195681,-1.282033
8,12,3.273267,-3.564734,-0.145734,-6.838001
8,13,1.210172,-1.404762,-0.097295,-2.614934
8,14,2.172824,-2.410388,-0.118782,-4.583212
8,15,3.974239,-4.380369,-0.203065,-8.354607
8,16,1.544219,-1.594821,-0.025301,-3.139040
8,17,-1.679206,2.048777,0.184786,3.727983
8,18,0.610641,-0.557969,0.026336,-1.168609
8,19,0.976631,-0.599607,0.188512,-1.576237
8,20,-0.430389,0.375688,-0.027350,0.806077
8,21,3.280538,-3.661848,-0.190655,-6.942386
8,22,-0.760837,0.135884,-0.312477,0.896721
8,23,3.447187,-3.612800,-0.082806,-7.059987
8,24,1.298723,-1.379919,-0.040598,-2.678642
8,25,3.362531,-3.769844,-0.203656,-7.132374
8,26,0.378535,-0.799406,-0.210435,-1.177940
8,27,1.300404,-1.599371,-0.149484,-2.899775
8,28,-0.193397,1.013643,0.410123,1.207040
8,29,2.512835,-2.652250,-0.069708,-5.165085
8,30,1.139333,-0.941247,0.099043,-2.080580
8,31,1.226298,-1.222864,0.001717,-2.449162
8,32,1.359042,-1.568432,-0.104695,-2.927474
8,33,1.463191,-1.665457,-0.101133,-3.128648
8,34,2.089760,-2.321569,-0.115904,-4.411329
8,35,0.629895,-0.791501,-0.080803,-1.421397
8,36,0.469665,-0.718226,-0.124281,-1.187891
8,37,1.657479,-1.941499,-0.142010,-3.598978
8,38,3.390620,-3.794382,-0.201881,-7.185002
8,39,2.434911,-2.604521,-0.084805,-5.039432
9,0,1.043166,-1.307506,-0.132170,-2.350672
9,1,0.653176,-0.907172,-0.126998,-1.560348
9,2,0.657914,-0.891434,-0.116760,-1.549348
9,3,1.135445,-1.310720,-0.087637,-2.446165
9,4,0.113853,-0.534092,-0.210119,-0.647945
9,5,2.192833,-2.447034,-0.127101,-4.639867
9,6,3.764075,-3.642067,0.061004,-7.406142
9,7,1.051185,-1.342894,-0.145855,-2.394079
9,8,1.792838,-1.988643,-0.097903,-3.781481
9,9,0.201454,0.149434,0.175444,-0.052020
9,10,1.501849,-1.559442,-0.028797,-3.061291
9,11,2.911817,-2.983315,-0.035749,-5.895133
9,12,1.437381,-1.741800,-0.152210,-3.179182
9,13,0.357523,-0.737302,-0.189889,-1.094824
9,14,1.050047,-1.419999,-0.184976,-2.470045
9,15,-0.499636,-0.113690,-0.306663,0.385946
9,16,0.326169,-0.540660,-0.107246,-0.866828
9,17,0.978925,-1.086743,-0.053909,-2.065668
9,18,0.440615,-0.712947,-0.136166,-1.153562
9,19,0.834502,-0.911966,-0.038732,-1.746467
9,20,0.211409,-0.627591,-0.208091,-0.839000
9,21,4.058174,-4.359728,-0.150777,-8.417902
9,22,1.046000,-1.312651,-0.133325,-2.358651
9,23,0.324365,-0.345886,-0.010760,-0.670251
9,24,1.715899,-1.945067,-0.114584,-3.660965
9,25,0.426743,-0.622295,-0.097776,-1.049038
9,26,0.055355,-0.257489,-0.101067,-0.312844
9,27,0.805295,-1.085394,-0.140049,-1.890689
9,28,0.069670,0.067721,0.068695,-0.001949
9,29,2.196010,-2.244840,-0.024415,-4.440851
9,30,4.186946,-4.566761,-0.189907,-8.753706
9,31,0.242348,-0.506173,-0.131912,-0.748521
9,32,2.887680,-3.223235,-0.167778,-6.110915
9,33,1.521950,-1.702079,-0.090064,-3.224029
9,34,1.631964,-1.811583,-0.089809,-3.443547
9,35,1.242436,-1.521399,-0.139482,-2.763835
9,36,1.005008,-1.260288,-0.127640,-2.265296
9,37,3.382385,-3.458696,-0.038155,-6.841080
9,38,0.646749,-0.973829,-0.163540,-1.620578
9,39,-0.534358,0.024098,-0.255130,0.558455
10,0,1.298570,-1.314020,-0.007725,-2.612590
10,1,2.814601,-3.088447,-0.136923,-5.903049
10,2,-0.202451,0.373806,0.085677,0.576257
10,3,4.385456,-4.735002,-0.174773,-9.120457
10,4,1.421441,-1.551715,-0.065137,-2.973155
10,5,2.120123,-2.368832,-0.124354,-4.488954
10,6,0.613446,-0.896306,-0.141430,-1.509752
10,7,3.608150,-3.989777,-0.190814,-7.597927
10,8,2.622849,-2.834950,-0.106051,-5.457799
10,9,1.146497,-1.434108,-0.143806,-2.580605
10,10,-0.258166,-0.112221,-0.185194,0.145945
10,11,3.372689,-3.644858,-0.136085,-7.017547
10,12,-0.001369,-0.406138,-0.203753,-0.404769
10,13,0.655747,-0.888665,-0.116459,-1.544412
10,14,4.123087,-4.289165,-0.083039,-8.412252
10,15,1.602964,-1.691783,-0.044410,-3.294747
10,16,0.575951,-0.748409,-0.086229,-1.324360
10,17,1.154669,-1.236298,-0.040814,-2.390967
10,18,0.782087,-1.069005,-0.143459,-1.851092
10,19,0.546171,-0.809005,-0.131417,-1.355177
10,20,0.017643,-0.121750,-0.052053,-0.139393
10,21,4.023373,-4.386139,-0.181383,-8.409512
10,22,2.669410,-2.666229,0.001590,-5.335639
10,23,2.937654,-3.022686,-0.042516,-5.960340
10,24,0.886165,-0.968986,-0.041411,-1.855151
10,25,0.561312,-0.763260,-0.100974,-1.324572
10,26,4.126178,-4.465709,-0.169765,-8.591887
10,27,2.982656,-2.990939,-0.004142,-5.973595
10,28,0.317498,-0.481690,-0.082096,-0.799188
10,29,0.288425,-0.714068,-0.212821,-1.002493
10,30,3.300328,-3.627336,-0.163504,-6.927663
10,31,0.880307,-1.111455,-0.115574,-1.991762
10,32,2.957173,-3.307945,-0.175386,-6.265118
10,33,1.432833,-1.638484,-0.102825,-3.071317
10,34,4.894382,-5.193986,-0.149802,-10.088368
10,35,-0.991262,0.492468,-0.249397,1.483729
10,36,2.706338,-2.978034,-0.135848,-5.684372
10,37,0.670070,-1.110470,-0.220200,-1.780539
10,38,-1.158966,1.083678,-0.037644,2.242644
10,39,3.541346,-3.483757,0.028794,-7.025103
11,0,0.579026,-0.718860,-0.069917,-1.297886
11,1,0.534018,-0.704754,-0.085368,-1.238772
11,2,0.990659,-1.304532,-0.156936,-2.295191
11,3,0.959098,-1.217114,-0.129008,-2.176212
11,4,0.562687,-0.734217,-0.085765,-1.296904
11,5,2.371368,-2.743328,-0.185980,-5.114696
11,6,2.221628,-2.566133,-0.172253,-4.787761
11,7,-0.929921,0.274282,-0.327819,1.204203
11,8,2.812058,-2.833113,-0.010527,-5.645171
11,9,-0.011405,-0.385659,-0.198532,-0.374254
11,10,-1.247066,0.483237,-0.381914,1.730302
11,11,0.388510,-0.361253,0.013628,-0.749763
11,12,4.712849,-4.885438,-0.086295,-9.598287
11,13,0.580751,-0.889287,-0.154268,-1.470038
11,14,-0.716467,0.888562,0.086047,1.605029
11,15,2.828164,-3.100016,-0.135926,-5.928180
11,16,4.240727,-4.465597,-0.112435,-8.706325
11,17,5.594256,-5.764229,-0.084986,-11.358485
11,18,0.969698,-1.197199,-0.113751,-2.166898
11,19,0.401353,-0.459035,-0.028841,-0.860388
11,20,3.946143,-4.137865,-0.095861,-8.084008
11,21,0.198573,0.162843,0.180708,-0.035729
11,22,-0.415710,0.992078,0.288184,1.407788
11,23,4.277847,-4.668351,-0.195252,-8.946198
11,24,0.757210,-1.094143,-0.168466,-1.851353
11,25,1.059766,-1.346659,-0.143446,-2.406425
11,26,2.156162,-2.321728,-0.082783,-4.477890
11,27,0.337938,-0.675854,-0.168958,-1.013792
11,28,0.931413,-1.112189,-0.090388,-2.043602
11,29,1.775580,-1.937461,-0.080940,-3.713041
11,30,0.543703,-0.740049,-0.098173,-1.283752
11,31,-0.095296,-0.107273,-0.101284,-0.011977
11,32,0.952952,-1.166315,-0.106681,-2.119268
11,33,3.112667,-3.222433,-0.054883,-6.335100
11,34,0.129271,-0.001917,0.063677,-0.131188
11,35,0.734824,-0.926633,-0.095905,-1.661457
11,36,0.607513,-0.714440,-0.053463,-1.321953
11,37,0.397199,-0.744237,-0.173519,-1.141436
11,38,0.448159,-0.574438,-0.063140,-1.022597
11,39,1.314440,-1.488782,-0.087171,-2.803222
12,0,1.709769,-1.397649,0.156060,-3.107417
12,1,3.120760,-3.409631,-0.144436,-6.530391
12,2,2.583397,-2.727008,-0.071806,-5.310405
12,3,0.156001,-0.175506,-0.009753,-0.331507
12,4,0.843465,-1.115327,-0.135931,-1.958791
12,5,-0.556104,-0.092802,-0.324453,0.463302
12,6,1.171795,-1.514408,-0.171306,-2.686203
12,7,1.397557,-1.786686,-0.194564,-3.184243
12,8,0.870116,-1.049100,-0.089492,-1.919216
12,9,0.415291,-0.642088,-0.113399,-1.057379
12,10,2.058575,-2.390973,-0.166199,-4.449548
12,11,0.294599,-0.729135,-0.217268,-1.023735
12,12,0.846031,-1.117186,-0.135578,-1.963217
12,13,4.321258,-4.675910,-0.177326,-8.997169
12,14,0.603442,-0.725489,-0.061023,-1.328931
12,15,4.203031,-4.199070,0.001981,-8.402101
12,16,1.145756,-1.418323,-0.136284,-2.564079
12,17,1.690110,-1.915636,-0.112763,-3.605746
12,18,1.189157,-1.304453,-0.057648,-2.493609
12,19,0.730903,-0.812027,-0.040562,-1.542930
mean,,1.407925,-1.592692,-0.092384,-3.000616
var,,2.009027,2.047775,0.012260,8.064565
std,,1.417402,1.431005,0.110724,2.839818
