batch,i,z1_nomatch,z2_match,m,gap
2,17,1.945036,-1.971548,-0.013256,-3.916584
2,18,0.585399,-0.614023,-0.014312,-1.199422
2,19,0.498098,-0.504982,-0.003442,-1.003081
2,20,2.119548,-2.144086,-0.012269,-4.263634
2,21,0.129202,-0.141473,-0.006135,-0.270675
2,22,1.787348,-1.802430,-0.007541,-3.589777
2,23,-1.502530,1.503883,0.000677,3.006413
2,24,0.845641,-0.866942,-0.010650,-1.712583
2,25,0.974346,-0.991013,-0.008334,-1.965359
2,26,5.230788,-5.280560,-0.024886,-10.511349
2,27,2.709845,-2.736124,-0.013139,-5.445968
2,28,1.608178,-1.623168,-0.007495,-3.231346
2,29,4.556926,-4.592366,-0.017720,-9.149292
2,30,1.895699,-1.911458,-0.007880,-3.807157
2,31,2.187831,-2.213029,-0.012599,-4.400860
2,32,3.684258,-3.715403,-0.015572,-7.399661
2,33,0.429533,-0.445157,-0.007812,-0.874690
2,34,0.573487,-0.591701,-0.009107,-1.165188
2,35,1.006327,-1.024324,-0.008998,-2.030650
2,36,0.134276,-0.150738,-0.008231,-0.285014
2,37,1.514843,-1.538862,-0.012010,-3.053705
2,38,1.233638,-1.258598,-0.012480,-2.492236
2,39,1.077635,-1.095124,-0.008744,-2.172758
3,0,3.039486,-3.067714,-0.014114,-6.107201
3,1,-1.710285,1.708650,-0.000817,3.418935
3,2,0.255151,-0.257716,-0.001283,-0.512868
3,3,0.072325,-0.088347,-0.008011,-0.160673
3,4,0.985324,-1.007081,-0.010879,-1.992405
3,5,4.580277,-4.612120,-0.015921,-9.192397
3,6,0.562462,-0.577564,-0.007551,-1.140027
3,7,-0.084854,0.077715,-0.003570,0.162569
3,8,0.134492,-0.148398,-0.006953,-0.282890
3,9,1.354885,-1.374414,-0.009764,-2.729299
3,10,2.795461,-2.823041,-0.013790,-5.618502
3,11,0.717570,-0.734770,-0.008600,-1.452340
3,12,1.600881,-1.612437,-0.005778,-3.213318
3,13,1.645705,-1.668149,-0.011222,-3.313854
3,14,2.655119,-2.674901,-0.009891,-5.330021
3,15,0.343723,-0.365715,-0.010996,-0.709438
3,16,1.807954,-1.823025,-0.007536,-3.630979
3,17,0.961797,-0.972641,-0.005422,-1.934437
3,18,0.150308,-0.174684,-0.012188,-0.324993
3,19,0.937929,-0.947116,-0.004593,-1.885044
3,20,1.729314,-1.740985,-0.005836,-3.470299
3,21,1.559957,-1.589115,-0.014579,-3.149072
3,22,4.725560,-4.759628,-0.017034,-9.485188
3,23,0.848472,-0.854615,-0.003072,-1.703086
3,24,1.842769,-1.856019,-0.006625,-3.698788
3,25,0.473316,-0.485875,-0.006279,-0.959191
3,26,3.322464,-3.359168,-0.018352,-6.681632
3,27,3.119923,-3.156698,-0.018387,-6.276621
3,28,1.559868,-1.574471,-0.007301,-3.134338
3,29,1.445869,-1.467943,-0.011037,-2.913812
3,30,4.058602,-4.078667,-0.010033,-8.137269
3,31,2.649049,-2.674021,-0.012486,-5.323070
3,32,0.614076,-0.628546,-0.007235,-1.242623
3,33,0.923313,-0.942577,-0.009632,-1.865889
3,34,-0.236768,0.228895,-0.003936,0.465663
3,35,-0.112360,0.098959,-0.006700,0.211319
3,36,-2.008550,2.010663,0.001056,4.019213
3,37,2.736763,-2.764175,-0.013706,-5.500938
3,38,0.740727,-0.753150,-0.006212,-1.493877
3,39,0.144270,-0.151237,-0.003483,-0.295507
4,0,0.684990,-0.696668,-0.005839,-1.381658
4,1,-1.092082,1.090671,-0.000706,2.182753
4,2,1.352887,-1.366381,-0.006747,-2.719267
4,3,0.275792,-0.293527,-0.008868,-0.569319
4,4,0.767869,-0.775853,-0.003992,-1.543722
4,5,3.178175,-3.216399,-0.019112,-6.394574
4,6,0.809404,-0.846231,-0.018414,-1.655635
4,7,3.943177,-3.967353,-0.012088,-7.910530
4,8,-1.388021,1.390671,0.001325,2.778692
4,9,1.806256,-1.822307,-0.008026,-3.628564
4,10,3.902526,-3.921985,-0.009730,-7.824511
4,11,2.741844,-2.771585,-0.014870,-5.513429
4,12,0.280427,-0.285189,-0.002381,-0.565616
4,13,-0.424986,0.413075,-0.005955,0.838061
4,14,3.877834,-3.907827,-0.014997,-7.785661
4,15,-1.500509,1.497255,-0.001627,2.997763
4,16,1.249232,-1.271716,-0.011242,-2.520948
4,17,5.051751,-5.085191,-0.016720,-10.136942
4,18,3.867620,-3.903836,-0.018108,-7.771455
4,19,2.097335,-2.115878,-0.009271,-4.213212
4,20,2.975494,-3.006281,-0.015394,-5.981775
4,21,2.667427,-2.701921,-0.017247,-5.369348
4,22,1.845989,-1.864026,-0.009019,-3.710015
4,23,0.362209,-0.381558,-0.009674,-0.743766
4,24,3.785693,-3.815155,-0.014731,-7.600847
4,25,-1.485199,1.475376,-0.004912,2.960575
4,26,0.556979,-0.568134,-0.005578,-1.125113
4,27,0.488098,-0.506347,-0.009124,-0.994445
4,28,5.144627,-5.181754,-0.018564,-10.326381
4,29,0.919827,-0.935985,-0.008079,-1.855812
4,30,0.438385,-0.467695,-0.014655,-0.906081
4,31,2.117234,-2.156752,-0.019759,-4.273987
4,32,0.803453,-0.814216,-0.005381,-1.617669
4,33,4.690709,-4.717773,-0.013532,-9.408483
4,34,3.615065,-3.643661,-0.014298,-7.258726
4,35,-0.037765,0.029509,-0.004128,0.067274
4,36,-0.206027,0.204435,-0.000796,0.410462
4,37,1.361833,-1.399103,-0.018635,-2.760936
4,38,0.548945,-0.556732,-0.003893,-1.105677
4,39,3.006229,-3.045613,-0.019692,-6.051842
5,0,3.079377,-3.121026,-0.020825,-6.200403
5,1,-0.324073,0.319148,-0.002463,0.643221
5,2,-0.174059,0.157557,-0.008251,0.331616
5,3,0.892929,-0.926009,-0.016540,-1.818939
5,4,0.060864,-0.078459,-0.008798,-0.139324
5,5,1.733890,-1.751526,-0.008818,-3.485416
5,6,0.886348,-0.914375,-0.014013,-1.800724
5,7,-0.354042,0.338814,-0.007614,0.692856
5,8,2.120543,-2.139033,-0.009245,-4.259575
5,9,3.310451,-3.356472,-0.023011,-6.666923
5,10,4.409532,-4.443366,-0.016917,-8.852897
5,11,2.709408,-2.751330,-0.020961,-5.460738
5,12,1.962795,-1.989299,-0.013252,-3.952094
5,13,2.108634,-2.133447,-0.012407,-4.242081
5,14,-0.264224,0.260095,-0.002065,0.524319
5,15,0.278392,-0.302114,-0.011861,-0.580506
5,16,3.268945,-3.282270,-0.006663,-6.551215
5,17,-0.580745,0.571641,-0.004552,1.152386
5,18,3.340977,-3.380156,-0.019589,-6.721133
5,19,0.753765,-0.769851,-0.008043,-1.523616
5,20,0.165340,-0.175200,-0.004930,-0.340541
5,21,-1.038317,1.035756,-0.001280,2.074073
5,22,-1.452628,1.457164,0.002268,2.909792
5,23,1.155788,-1.173842,-0.009027,-2.329630
5,24,2.915892,-2.939281,-0.011695,-5.855173
5,25,-1.696085,1.700778,0.002347,3.396863
5,26,4.805651,-4.843693,-0.019021,-9.649343
5,27,0.839271,-0.857760,-0.009244,-1.697031
5,28,-1.244345,1.253434,0.004544,2.497779
5,29,0.080996,-0.082837,-0.000921,-0.163833
5,30,-0.247958,0.240329,-0.003814,0.488288
5,31,-1.340409,1.334793,-0.002808,2.675202
5,32,1.098146,-1.104890,-0.003372,-2.203036
5,33,0.449476,-0.469903,-0.010214,-0.919380
5,34,-0.607200,0.602616,-0.002292,1.209816
5,35,-0.069037,0.067225,-0.000906,0.136262
5,36,0.679261,-0.689377,-0.005058,-1.368638
5,37,1.996454,-2.032444,-0.017995,-4.028898
5,38,1.727361,-1.736591,-0.004615,-3.463952
5,39,-0.394113,0.383218,-0.005447,0.777331
6,0,0.874830,-0.886815,-0.005992,-1.761645
6,1,0.931386,-0.954479,-0.011547,-1.885866
6,2,0.851042,-0.855776,-0.002367,-1.706818
6,3,5.434975,-5.479442,-0.022234,-10.914417
6,4,1.307691,-1.325189,-0.008749,-2.632879
6,5,0.673883,-0.680508,-0.003313,-1.354391
6,6,1.902002,-1.924395,-0.011196,-3.826397
6,7,-0.627266,0.627243,-0.000011,1.254509
6,8,-0.292407,0.288620,-0.001894,0.581027
6,9,2.770135,-2.795820,-0.012842,-5.565955
6,10,0.426822,-0.447117,-0.010148,-0.873939
6,11,-0.448500,0.451034,0.001267,0.899535
6,12,1.469424,-1.486780,-0.008678,-2.956205
6,13,1.166460,-1.190512,-0.012026,-2.356972
6,14,2.588974,-2.619777,-0.015402,-5.208751
6,15,0.715720,-0.748679,-0.016480,-1.464399
6,16,3.212240,-3.242180,-0.014970,-6.454420
6,17,0.355301,-0.365616,-0.005157,-0.720917
6,18,0.224502,-0.228334,-0.001916,-0.452836
6,19,0.564653,-0.565781,-0.000564,-1.130434
6,20,1.207346,-1.233586,-0.013120,-2.440932
6,21,0.712698,-0.736295,-0.011798,-1.448993
6,22,0.327929,-0.338443,-0.005257,-0.666371
6,23,4.203434,-4.234797,-0.015682,-8.438231
6,24,-1.063783,1.059809,-0.001987,2.123592
6,25,0.263057,-0.274173,-0.005558,-0.537230
6,26,1.094829,-1.098440,-0.001806,-2.193269
6,27,-0.279857,0.244809,-0.017524,0.524666
6,28,1.984890,-2.013712,-0.014411,-3.998602
6,29,3.756777,-3.801907,-0.022565,-7.558684
6,30,1.042752,-1.065755,-0.011502,-2.108508
6,31,2.186458,-2.215110,-0.014326,-4.401568
6,32,4.088430,-4.121659,-0.016614,-8.210090
6,33,0.430943,-0.448699,-0.008878,-0.879643
6,34,1.444811,-1.460762,-0.007975,-2.905573
6,35,-0.347752,0.356429,0.004339,0.704181
6,36,0.961872,-0.983211,-0.010670,-1.945083
6,37,-0.828335,0.803062,-0.012636,1.631397
6,38,1.361127,-1.382185,-0.010529,-2.743312
6,39,0.112299,-0.116646,-0.002174,-0.228946
7,0,1.514425,-1.533519,-0.009547,-3.047944
7,1,0.601051,-0.616258,-0.007604,-1.217309
7,2,0.238350,-0.268282,-0.014966,-0.506632
7,3,-0.042754,0.028987,-0.006884,0.071741
7,4,5.678237,-5.720750,-0.021257,-11.398987
7,5,1.188976,-1.194317,-0.002670,-2.383293
7,6,1.743524,-1.766573,-0.011525,-3.510097
7,7,1.396878,-1.412020,-0.007571,-2.808898
7,8,5.472404,-5.512284,-0.019940,-10.984689
7,9,0.615976,-0.631953,-0.007988,-1.247929
7,10,5.179945,-5.232534,-0.026295,-10.412479
7,11,0.415589,-0.423159,-0.003785,-0.838748
7,12,3.116764,-3.142445,-0.012841,-6.259209
7,13,3.557011,-3.580103,-0.011546,-7.137115
7,14,-0.036679,0.014707,-0.010986,0.051386
7,15,2.237676,-2.274513,-0.018418,-4.512189
7,16,-0.222055,0.223964,0.000954,0.446018
7,17,2.877772,-2.901355,-0.011792,-5.779127
7,18,2.178806,-2.190099,-0.005647,-4.368904
7,19,2.562311,-2.588638,-0.013163,-5.150949
7,20,2.243572,-2.263680,-0.010054,-4.507252
7,21,0.624425,-0.641312,-0.008444,-1.265737
7,22,0.357761,-0.368320,-0.005280,-0.726081
7,23,-0.160806,0.149777,-0.005514,0.310582
7,24,1.728694,-1.748922,-0.010114,-3.477616
7,25,2.858828,-2.899274,-0.020223,-5.758101
7,26,1.989375,-2.021011,-0.015818,-4.010385
7,27,2.425429,-2.457677,-0.016124,-4.883106
7,28,1.818835,-1.850450,-0.015807,-3.669285
7,29,0.811823,-0.840769,-0.014473,-1.652592
7,30,2.875186,-2.909656,-0.017235,-5.784843
7,31,1.557334,-1.581354,-0.012010,-3.138688
7,32,4.357446,-4.388595,-0.015575,-8.746041
7,33,5.397182,-5.428563,-0.015691,-10.825745
7,34,4.400833,-4.444208,-0.021688,-8.845041
7,35,0.866333,-0.872955,-0.003311,-1.739288
7,36,-1.355606,1.354314,-0.000646,2.709919
7,37,0.660412,-0.673965,-0.006777,-1.334377
7,38,0.373917,-0.384722,-0.005402,-0.758639
7,39,1.063298,-1.072545,-0.004624,-2.135843
8,0,-0.035853,0.031427,-0.002213,0.067280
8,1,0.181716,-0.179493,0.001111,-0.361209
8,2,1.695976,-1.719702,-0.011863,-3.415678
8,3,-0.495935,0.494863,-0.000536,0.990798
8,4,1.039418,-1.051686,-0.006134,-2.091104
8,5,2.587559,-2.610189,-0.011315,-5.197748
8,6,0.518679,-0.534026,-0.007673,-1.052705
8,7,0.787798,-0.804735,-0.008468,-1.592534
8,8,-0.190461,0.190311,-0.000075,0.380772
8,9,-0.259064,0.249295,-0.004884,0.508359
8,10,-2.968861,2.971663,0.001401,5.940524
8,11,2.759534,-2.795760,-0.018113,-5.555294
8,12,-0.912721,0.907002,-0.002860,1.819722
8,13,1.741866,-1.773635,-0.015884,-3.515501
8,14,1.080116,-1.093115,-0.006500,-2.173231
8,15,0.930859,-0.948157,-0.008649,-1.879016
8,16,3.022725,-3.068469,-0.022872,-6.091194
8,17,2.165634,-2.204510,-0.019438,-4.370144
8,18,-0.210822,0.189822,-0.010500,0.400643
8,19,1.020829,-1.040407,-0.009789,-2.061236
8,20,0.581708,-0.614224,-0.016258,-1.195932
8,21,0.037275,-0.050404,-0.006564,-0.087679
8,22,2.109436,-2.134641,-0.012603,-4.244077
8,23,-0.355739,0.355907,0.000084,0.711646
8,24,0.183602,-0.186127,-0.001262,-0.369730
8,25,1.223724,-1.229096,-0.002686,-2.452820
8,26,0.593275,-0.596460,-0.001593,-1.189736
8,27,1.044644,-1.060092,-0.007724,-2.104735
8,28,0.631318,-0.645106,-0.006894,-1.276424
8,29,-0.040082,0.031116,-0.004483,0.071197
8,30,2.163739,-2.180057,-0.008159,-4.343796
8,31,-0.126354,0.125164,-0.000595,0.251519
8,32,3.728312,-3.773453,-0.022570,-7.501765
8,33,2.983901,-3.015261,-0.015680,-5.999162
8,34,2.846195,-2.882634,-0.018219,-5.728829
8,35,-0.160499,0.155662,-0.002418,0.316161
8,36,2.648614,-2.679519,-0.015452,-5.328134
8,37,1.039418,-1.051686,-0.006134,-2.091104
8,38,-0.917699,0.914813,-0.001443,1.832512
8,39,-1.038468,1.036712,-0.000878,2.075180
9,0,0.910662,-0.940492,-0.014915,-1.851154
9,1,2.873352,-2.890811,-0.008730,-5.764163
9,2,-0.749573,0.755167,0.002797,1.504740
9,3,-0.457142,0.443060,-0.007041,0.900203
9,4,0.471492,-0.485014,-0.006761,-0.956506
9,5,2.680454,-2.698097,-0.008821,-5.378551
9,6,4.344938,-4.382308,-0.018685,-8.727245
9,7,2.341480,-2.355028,-0.006774,-4.696508
9,8,1.667732,-1.696190,-0.014229,-3.363922
9,9,2.430633,-2.466345,-0.017856,-4.896978
9,10,0.344992,-0.347221,-0.001115,-0.692213
9,11,1.434685,-1.455876,-0.010595,-2.890562
9,12,-0.803695,0.809523,0.002914,1.613218
9,13,3.833003,-3.873865,-0.020431,-7.706868
9,14,3.952112,-3.985479,-0.016683,-7.937591
9,15,1.411827,-1.425547,-0.006860,-2.837374
9,16,0.090846,-0.107219,-0.008187,-0.198065
9,17,0.940010,-0.956083,-0.008037,-1.896093
9,18,-3.011159,3.022725,0.005783,6.033884
9,19,0.661235,-0.671084,-0.004925,-1.332319
9,20,1.487823,-1.498343,-0.005260,-2.986166
9,21,1.499936,-1.513987,-0.007026,-3.013922
9,22,2.314106,-2.334124,-0.010009,-4.648230
9,23,0.421186,-0.425678,-0.002246,-0.846865
9,24,2.893655,-2.928696,-0.017520,-5.822351
9,25,2.163821,-2.177906,-0.007042,-4.341727
9,26,3.286870,-3.319522,-0.016326,-6.606392
9,27,0.152189,-0.147032,0.002579,-0.299221
9,28,0.661788,-0.671378,-0.004795,-1.333166
9,29,-0.234731,0.223531,-0.005600,0.458262
9,30,0.162627,-0.169531,-0.003452,-0.332159
9,31,1.736557,-1.751183,-0.007313,-3.487740
9,32,1.822734,-1.829401,-0.003333,-3.652135
9,33,1.192254,-1.209473,-0.008609,-2.401727
9,34,-0.227102,0.213695,-0.006703,0.440798
9,35,0.193460,-0.212090,-0.009315,-0.405550
9,36,1.519788,-1.542443,-0.011327,-3.062231
9,37,0.517093,-0.528192,-0.005550,-1.045284
9,38,0.560743,-0.574696,-0.006977,-1.135439
9,39,0.576918,-0.594946,-0.009014,-1.171863
10,0,1.735982,-1.771429,-0.017724,-3.507411
10,1,2.107706,-2.119255,-0.005774,-4.226961
10,2,-0.482380,0.478121,-0.002130,0.960501
10,3,3.407005,-3.426431,-0.009713,-6.833436
10,4,-1.233457,1.218531,-0.007463,2.451988
10,5,3.580485,-3.613720,-0.016618,-7.194205
10,6,2.568716,-2.596817,-0.014050,-5.165533
10,7,1.029204,-1.043782,-0.007289,-2.072987
10,8,2.863530,-2.889977,-0.013224,-5.753507
10,9,1.198749,-1.208654,-0.004952,-2.407402
10,10,2.583358,-2.608749,-0.012696,-5.192107
10,11,1.157789,-1.174399,-0.008305,-2.332188
10,12,0.755406,-0.782936,-0.013765,-1.538342
10,13,2.518956,-2.531247,-0.006145,-5.050203
10,14,1.093312,-1.119250,-0.012969,-2.212562
10,15,-1.861972,1.866325,0.002177,3.728297
10,16,1.260860,-1.285645,-0.012392,-2.546505
10,17,1.096064,-1.112685,-0.008311,-2.208749
10,18,2.572506,-2.605555,-0.016524,-5.178062
10,19,0.530054,-0.537716,-0.003831,-1.067770
10,20,0.354416,-0.355901,-0.000743,-0.710317
10,21,0.989285,-1.015491,-0.013103,-2.004776
10,22,-2.680776,2.674411,-0.003182,5.355187
10,23,0.682151,-0.709701,-0.013775,-1.391852
10,24,0.598521,-0.608922,-0.005200,-1.207443
10,25,0.697946,-0.707219,-0.004636,-1.405165
10,26,1.899737,-1.921418,-0.010841,-3.821155
10,27,2.322275,-2.353514,-0.015619,-4.675789
10,28,-0.569922,0.556551,-0.006686,1.126473
10,29,1.793091,-1.824465,-0.015687,-3.617556
10,30,2.351355,-2.376960,-0.012802,-4.728315
10,31,0.499892,-0.505438,-0.002773,-1.005330
10,32,3.738034,-3.774250,-0.018108,-7.512284
10,33,1.465761,-1.475447,-0.004843,-2.941208
10,34,0.074996,-0.091897,-0.008450,-0.166893
10,35,3.768057,-3.793863,-0.012903,-7.561920
10,36,1.395798,-1.420351,-0.012276,-2.816149
10,37,1.594684,-1.631080,-0.018198,-3.225764
10,38,0.385680,-0.402567,-0.008443,-0.788248
10,39,1.302891,-1.326431,-0.011770,-2.629322
11,0,1.011270,-1.044578,-0.016654,-2.055848
11,1,0.230456,-0.250305,-0.009924,-0.480761
11,2,3.554083,-3.590858,-0.018387,-7.144941
11,3,1.259386,-1.274248,-0.007431,-2.533634
11,4,3.005398,-3.045239,-0.019921,-6.050637
11,5,-1.959490,1.949367,-0.005061,3.908857
11,6,2.647285,-2.674581,-0.013648,-5.321866
11,7,1.017364,-1.029153,-0.005894,-2.046516
11,8,-0.462073,0.456499,-0.002787,0.918572
11,9,-1.500963,1.513308,0.006172,3.014271
11,10,4.770804,-4.805549,-0.017372,-9.576353
11,11,-0.441789,0.438979,-0.001405,0.880769
11,12,-0.135690,0.130166,-0.002762,0.265856
11,13,-1.215744,1.216292,0.000274,2.432036
11,14,5.228555,-5.254666,-0.013056,-10.483222
11,15,-0.152747,0.137652,-0.007547,0.290399
11,16,0.984336,-0.995047,-0.005355,-1.979383
11,17,2.182068,-2.206312,-0.012122,-4.388381
11,18,-1.792485,1.794337,0.000926,3.586822
11,19,0.968613,-0.977531,-0.004459,-1.946144
11,20,0.869479,-0.895170,-0.012846,-1.764649
11,21,0.597699,-0.607043,-0.004672,-1.204742
11,22,-0.494119,0.479086,-0.007517,0.973205
11,23,2.235945,-2.263663,-0.013859,-4.499608
11,24,-2.011844,2.016287,0.002221,4.028132
11,25,2.480213,-2.527096,-0.023442,-5.007308
11,26,3.943910,-3.975597,-0.015844,-7.919507
11,27,1.881810,-1.897927,-0.008058,-3.779737
11,28,0.907031,-0.930823,-0.011896,-1.837855
11,29,0.038007,-0.043626,-0.002810,-0.081632
11,30,3.818362,-3.855930,-0.018784,-7.674291
11,31,3.993581,-4.034989,-0.020704,-8.028571
11,32,1.080063,-1.096258,-0.008098,-2.176320
11,33,0.190905,-0.198997,-0.004046,-0.389902
11,34,1.544042,-1.576708,-0.016333,-3.120750
11,35,0.122633,-0.141899,-0.009633,-0.264532
11,36,-1.069095,1.055760,-0.006668,2.124855
11,37,0.989675,-1.009279,-0.009802,-1.998954
11,38,4.652681,-4.685555,-0.016437,-9.338235
11,39,-1.759188,1.750631,-0.004278,3.509819
12,0,0.585567,-0.595109,-0.004771,-1.180677
12,1,2.921672,-2.951880,-0.015104,-5.873552
12,2,1.222012,-1.246648,-0.012318,-2.468660
12,3,0.438118,-0.447855,-0.004869,-0.885973
12,4,2.560318,-2.589357,-0.014520,-5.149675
12,5,2.813493,-2.838774,-0.012640,-5.652267
12,6,1.250352,-1.269628,-0.009638,-2.519980
12,7,1.922115,-1.940050,-0.008967,-3.862165
12,8,0.682468,-0.692705,-0.005119,-1.375173
12,9,3.093288,-3.127284,-0.016998,-6.220572
12,10,2.163617,-2.198832,-0.017608,-4.362448
12,11,0.381807,-0.391888,-0.005041,-0.773695
12,12,1.611073,-1.627972,-0.008449,-3.239046
12,13,0.837644,-0.853286,-0.007821,-1.690930
12,14,1.786031,-1.804527,-0.009248,-3.590559
12,15,2.893751,-2.926651,-0.016450,-5.820402
12,16,3.263747,-3.309540,-0.022897,-6.573287
12,17,-0.816924,0.810092,-0.003416,1.627016
12,18,2.405802,-2.415046,-0.004622,-4.820848
12,19,1.155402,-1.181704,-0.013151,-2.337107
mean,,1.355006,-1.374142,-0.009568,-2.729148
var,,2.584264,2.615172,0.000038,10.398720
std,,1.607565,1.617149,0.006193,3.224705
